Text,Start Location,End Location,Is Quote,Speaker
"Other people might puzzle over that text but
it never puzzled Valancy. The whole relationship between herself and
Olive, dating from the day of the dust-pile, was a commentary on it.

She had been going to school a year, but Olive, who was a year younger,
had just begun and had about her all the glamour of",74687,74996,False,Narrator
"and an
exceedingly pretty girl at that. It was at recess and all the girls,
big and little, were out on the road in front of the school making
dust-piles. The aim of each girl was to have the biggest pile. Valancy
was good at making dust-piles—there was an art in it—and she had secret
hopes of leading. But Olive, working off by herself, was suddenly
discovered to have a larger dust-pile than anybody. Valancy felt no
jealousy. Her dust-pile was quite big enough to please her. Then one of
the older girls had an inspiration.",75008,75538,False,Narrator
"she
exclaimed.

A frenzy seemed to seize the girls. They swooped down on the dust-piles
with pails and shovels and in a few seconds Olive’s pile was a
veritable pyramid. In vain Valancy, with scrawny, outstretched little
arms, tried to protect hers. She was ruthlessly swept aside, her
dust-pile scooped up and poured on Olive’s. Valancy turned away
resolutely and began building another dust-pile. Again a bigger girl
pounced on it. Valancy stood before it, flushed, indignant, arms
outspread.",75605,76102,False,Narrator
she pleaded.,76118,76132,False,Narrator
demanded the older girl.,76169,76195,False,Narrator
"said Valancy piteously.

Her plea went unheeded. While she argued with one girl another scraped
up her dust-pile. Valancy turned away, her heart swelling, her eyes
full of tears.",76275,76456,False,Narrator
said the girls mockingly.,76481,76509,False,Narrator
"said her mother coldly, when Valancy told her
about it at night. That was the first and last time Valancy had ever
taken any of her troubles to her mother.

Valancy was neither jealous nor selfish. It was only that she wanted a
dust-pile of her own—small or big mattered not. A team of horses came
down the street—Olive’s dust pile was scattered over the roadway—the
bell rang—the girls trooped into school and had forgotten the whole
affair before they reached their seats. Valancy never forgot it. To
this day she resented it in her secret soul. But was it not symbolical
of her life?",76533,77122,False,Narrator
"thought Valancy.

The enormous red moon she had seen rising right at the end of the
street one autumn evening of her sixth year. She had been sick and cold
with the awful, uncanny horror of it. So near to her. So big. She had
run in trembling to her mother and her mother had laughed at her. She
had gone to bed and hidden her face under the clothes in terror lest
she might look at the window and see that horrible moon glaring in at
her through it.

The boy who had tried to kiss her at a party when she was fifteen. She
had not let him—she had evaded him and run. He was the only boy who had
ever tried to kiss her. Now, fourteen years later, Valancy found
herself wishing that she had let him.

The time she had been made to apologise to Olive for something she
hadn’t done. Olive had said that Valancy had pushed her into the mud
and spoiled her new shoes _on purpose_. Valancy knew she hadn’t. It had
been an accident—and even that wasn’t her fault—but nobody would
believe her. She had to apologise—and kiss Olive to",77170,78195,False,Narrator
"The
injustice of it burned in her soul tonight.

That summer when Olive had the most beautiful hat, trimmed with creamy
yellow net, with a wreath of red roses and little ribbon bows under the
chin. Valancy had wanted a hat like that more than she had ever wanted
anything. She pleaded for one and had been laughed at—all summer she
had to wear a horrid little brown sailor with elastic that cut behind
her ears. None of the girls would go around with her because she was so
shabby—nobody but Olive. People had thought Olive so sweet and
unselfish.",78205,78755,False,Narrator
thought Valancy.,78789,78807,False,Narrator
"Valancy had tried to win a prize for attendance in Sunday School once.
But Olive won it. There were so many Sundays Valancy had to stay home
because she had colds. She had once tried to",78833,79021,False,Narrator
"in school
one Friday afternoon and had broken down in it. Olive was a good
reciter and never got stuck.

The night she had spent in Port Lawrence with Aunt Isabel when she was
ten. Byron Stirling was there; from Montreal, twelve years old,
conceited, clever. At family prayers in the morning Byron had reached
across and given Valancy’s thin arm such a savage pinch that she
screamed out with pain. After prayers were over she was summoned to
Aunt Isabel’s bar of judgment. But when she said Byron had pinched her
Byron denied it. He said she cried out because the kitten scratched
her. He said she had put the kitten up on her chair and was playing
with it when she should have been listening to Uncle David’s prayer. He
was _believed_. In the Stirling clan the boys were always believed
before the girls. Valancy was sent home in disgrace because of her
exceedingly bad behavior during family prayers and she was not asked to
Aunt Isabel’s again for many moons.

The time Cousin Betty Stirling was married. Somehow Valancy got wind of
the fact that Betty was going to ask her to be one of her bridesmaids.
Valancy was secretly uplifted. It would be a delightful thing to be a
bridesmaid. And of course she would have to have a new dress for it—a
pretty new dress—a pink dress. Betty wanted her bridesmaids to dress in
pink.

But Betty had never asked her, after all. Valancy couldn’t guess why,
but long after her secret tears of disappointment had been dried Olive
told her. Betty, after much consultation and reflection, had decided
that Valancy was too insignificant—she would",79034,80617,False,Narrator
"That
was nine years ago. But tonight Valancy caught her breath with the old
pain and sting of it.

That day in her eleventh year when her mother had badgered her into
confessing something she had never done. Valancy had denied it for a
long time but eventually for peace’ sake she had given in and pleaded
guilty. Mrs. Frederick was always making people lie by pushing them
into situations where they _had_ to lie. Then her mother had made her
kneel down on the parlour floor, between herself and Cousin Stickles,
and say,",80636,81160,False,Narrator
"Valancy
had said it, but as she rose from her knees she muttered.",81214,81281,False,Narrator
"Valancy had not then heard of
Galileo but her fate was similar to his. She was punished just as
severely as if she hadn’t confessed and prayed.

The winter she went to dancing-school. Uncle James had decreed she
should go and had paid for her lessons. How she had looked forward to
it! And how she had hated it! She had never had a voluntary partner.
The teacher always had to tell some boy to dance with her, and
generally he had been sulky about it. Yet Valancy was a good dancer, as
light on her feet as thistledown. Olive, who never lacked eager
partners, was heavy.

The affair of the button-string, when she was ten. All the girls in
school had button-strings. Olive had a very long one with a great many
beautiful buttons. Valancy had one. Most of the buttons on it were very
commonplace, but she had six beauties that had come off Grandmother
Stirling’s wedding-gown—sparkling buttons of gold and glass, much more
beautiful than any Olive had. Their possession conferred a certain
distinction on Valancy. She knew every little girl in school envied her
the exclusive possession of those beautiful buttons. When Olive saw
them on the button-string she had looked at them narrowly but said
nothing—then. The next day Aunt Wellington had come to Elm Street and
told Mrs. Frederick that she thought Olive should have some of those
buttons—Grandmother Stirling was just as much Wellington’s mother as
Frederick’s. Mrs. Frederick had agreed amiably. She could not afford to
fall out with Aunt Wellington. Moreover, the matter was of no
importance whatever. Aunt Wellington carried off four of the buttons,
generously leaving two for Valancy. Valancy had torn these from her
string and flung them on the floor—she had not yet learned that it was
unladylike to have feelings—and had been sent supperless to bed for the
exhibition.

The night of Margaret Blunt’s party. She had made such pathetic efforts
to be pretty that night. Rob Walker was to be there; and two nights
before, on the moonlit verandah of Uncle Herbert’s cottage at Mistawis,
Rob had really seemed attracted to her. At Margaret’s party Rob never
even asked her to dance—did not notice her at all. She was a
wallflower, as usual. That, of course, was years ago. People in
Deerwood had long since given up inviting Valancy to dances. But to
Valancy its humiliation and disappointment were of the other day. Her
face burned in the darkness as she recalled herself, sitting there with
her pitifully crimped, thin hair and the cheeks she had pinched for an
hour before coming, in an effort to make them red. All that came of it
was a wild story that Valancy Stirling was rouged at Margaret Blunt’s
party. In those days in Deerwood that was enough to wreck your
character forever. It did not wreck Valancy’s, or even damage it.
People knew _she_ couldn’t be fast if she tried. They only laughed at
her.",81328,84195,False,Narrator
decided Valancy.,84242,84260,False,Narrator
"Valancy
ejaculated the last",84665,84694,False,Narrator
"aloud passionately. Then she moaned and
stopped thinking about anything for a while. One of her attacks of pain
had come on.

When it was over something had happened to Valancy—perhaps the
culmination of the process that had been going on in her mind ever
since she had read Dr. Trent’s letter. It was three o’clock in the
morning—the wisest and most accursed hour of the clock. But sometimes
it sets us free.",84703,85115,False,Narrator
"she
said.",85180,85191,False,Narrator
"Valancy got up and dressed, with a deepening of that curious sense of
freedom. When she had finished with her hair she opened the window and
hurled the jar of potpourri over into the next lot. It smashed
gloriously against the schoolgirl complexion on the old carriage-shop.",85576,85854,False,Narrator
"said Valancy.




CHAPTER IX


Uncle Herbert and Aunt Alberta’s silver wedding was delicately referred
to among the Stirlings during the following weeks as",85897,86054,False,Narrator
"Not for worlds would any of the Stirlings have said out and out at
first that Valancy had gone mildly insane or even that her mind was
slightly deranged. Uncle Benjamin was considered to have gone entirely
too far when he had ejaculated,",86123,86363,False,Narrator
"and was only excused because of the outrageousness of Valancy’s conduct
at the aforesaid wedding dinner.

But Mrs. Frederick and Cousin Stickles had noticed a few things that
made them uneasy _before_ the dinner. It had begun with the rosebush,
of course; and Valancy never was really",86401,86687,False,Narrator
"again. She did
not seem to worry in the least over the fact that her mother was not
speaking to her. You would never suppose she noticed it at all. She had
flatly refused to take either Purple Pills or Redfern’s Bitters. She
had announced coolly that she did not intend to answer to the name of",86700,86996,False,Narrator
"any longer. She had told Cousin Stickles that she wished she
would give up wearing that brooch with Cousin Artemas Stickles’ hair in
it. She had moved her bed in her room to the opposite corner. She had
read _Magic of Wings_ Sunday afternoon. When Cousin Stickles had
rebuked her Valancy had said indifferently,",87002,87315,False,Narrator
"—and _had gone on reading it_.

Cousin Stickles had seen a terrible thing—she had caught Valancy
sliding down the bannister. Cousin Stickles did not tell Mrs. Frederick
this—poor Amelia was worried enough as it was. But it was Valancy’s
announcement on Saturday night that she was not going to go to the
Anglican church any more that broke through Mrs. Frederick’s stony
silence.",87343,87724,False,Narrator
said Valancy airily.,87823,87845,False,Narrator
"This was even worse. Mrs. Frederick had recourse to tears, having found
outraged majesty had ceased to be effective.",87926,88046,False,Narrator
she sobbed.,88094,88108,False,Narrator
"said unrepentant
Valancy.

So Valancy’s behaviour at the silver wedding was not quite the surprise
to Mrs. Frederick and Christine Stickles that it was to the rest. They
were doubtful about the wisdom of taking her, but concluded it would",88427,88667,False,Narrator
"if they didn’t. Perhaps she would behave herself, and so
far no outsider suspected there was anything queer about her. By a
special mercy of Providence it had poured torrents Sunday morning, so
Valancy had not carried out her hideous threat of going to the
Presbyterian church.

Valancy would not have cared in the least if they had left her at home.
These family celebrations were all hopelessly dull. But the Stirlings
always celebrated everything. It was a long-established custom. Even
Mrs. Frederick gave a dinner party on her wedding anniversary and
Cousin Stickles had friends in to supper on her birthday. Valancy hated
these entertainments because they had to pinch and save and contrive
for weeks afterwards to pay for them. But she wanted to go to the
silver wedding. It would hurt Uncle Herbert’s feelings if she stayed
away, and she rather liked Uncle Herbert. Besides, she wanted to look
over all her relatives from her new angle. It would be an excellent
place to make public her declaration of independence if occasion
offered.",88678,89724,False,Narrator
"said Mrs. Stirling.

As if there were anything else to put on! Valancy had only the one
festive dress—that snuffy-brown silk Aunt Isabel had given her. Aunt
Isabel had decreed that Valancy should never wear colours. They did not
become her. When she was young they allowed her to wear white, but that
had been tacitly dropped for some years. Valancy put on the brown silk.
It had a high collar and long sleeves. She had never had a dress with
low neck and elbow sleeves, although they had been worn, even in
Deerwood, for over a year. But she did not do her hair pompadour. She
knotted it on her neck and pulled it out over her ears. She thought it
became her—only the little knot was so absurdly small. Mrs. Frederick
resented the hair but decided it was wisest to say nothing on the eve
of the party. It was so important that Valancy should be kept in good
humour, if possible, until it was over. Mrs. Frederick did not reflect
that this was the first time in her life that she had thought it
necessary to consider Valancy’s humours. But then Valancy had never
been",89755,90824,False,Narrator
"before.

On their way to Uncle Herbert’s—Mrs. Frederick and Cousin Stickles
walking in front, Valancy trotting meekly along behind—Roaring Abel
drove past them. Drunk as usual but not in the roaring stage. Just
drunk enough to be excessively polite. He raised his disreputable old
tartan cap with the air of a monarch saluting his subjects and swept
them a grand bow. Mrs. Frederick and Cousin Stickles dared not cut
Roaring Abel altogether. He was the only person in Deerwood who could
be got to do odd jobs of carpentering and repairing when they needed to
be done, so it would not do to offend him. But they responded with only
the stiffest, slightest of bows. Roaring Abel must be kept in his
place.

Valancy, behind them, did a thing they were fortunately spared seeing.
She smiled gaily and waved her hand to Roaring Abel. Why not? She had
always liked the old sinner. He was such a jolly, picturesque,
unashamed reprobate and stood out against the drab respectability of
Deerwood and its customs like a flame-red flag of revolt and protest.
Only a few nights ago Abel had gone through Deerwood in the wee sma’s,
shouting oaths at the top of his stentorian voice which could be heard
for miles, and lashing his horse into a furious gallop as he tore along
prim, proper Elm Street.",90831,92120,False,Narrator
"shuddered Cousin Stickles at
the breakfast-table.",92159,92211,False,Narrator
"said Mrs. Frederick petulantly, as if she
thought Providence was very dilatory and ought to have a gentle
reminder.",92305,92423,False,Narrator
"said Cousin Stickles reassuringly.

Valancy had said nothing, of course; but she wondered to herself if
Roaring Abel’s periodical sprees were not his futile protest against
the poverty and drudgery and monotony of his existence. _She_ went on
dream sprees in her Blue Castle. Roaring Abel, having no imagination,
could not do that. _His_ escapes from reality had to be concrete. So
she waved at him today with a sudden fellow feeling, and Roaring Abel,
not too drunk to be astonished, nearly fell off his seat in his
amazement.

By this time they had reached Maple Avenue and Uncle Herbert’s house, a
large, pretentious structure peppered with meaningless bay windows and
excrescent porches. A house that always looked like a stupid,
prosperous, self-satisfied man with warts on his face.",92522,93313,False,Narrator
"said Valancy solemnly,",93333,93357,False,Narrator
"Mrs. Frederick was shaken to her soul. What had Valancy said? Was it
profane? Or only just queer? Mrs. Frederick took off her hat in Aunt
Alberta’s spare-room with trembling hands. She made one more feeble
attempt to avert disaster. She held Valancy back on the landing as
Cousin Stickles went downstairs.",93374,93683,False,Narrator
she pleaded.,93725,93740,False,Narrator
"said
Valancy wearily.

Mrs. Frederick felt that she had not deserved this from Providence.




CHAPTER X",93801,93909,False,Narrator
"said Uncle Herbert briskly.

Aunt Wellington frowned. She always considered Herbert’s graces
entirely too short and",93978,94095,False,Narrator
"A grace, to be a grace in Aunt
Wellington’s eyes, had to be at least three minutes long and uttered in
an unearthly tone, between a groan and a chant. As a protest she kept
her head bent a perceptible time after all the rest had been lifted.
When she permitted herself to sit upright she found Valancy looking at
her. Ever afterwards Aunt Wellington averred that she had known from
that moment that there was something wrong with Valancy. In those
queer, slanted eyes of hers—",94106,94583,False,Narrator
"—there was an odd gleam of mockery
and amusement—as if Valancy were laughing at _her_. Such a thing was
unthinkable, of course. Aunt Wellington at once ceased to think it.

Valancy was enjoying herself. She had never enjoyed herself at a",94661,94899,False,Narrator
"before. In social function, as in childish games, she
had only",94915,94979,False,Narrator
"Her clan had always considered her very dull. She
had no parlour tricks. And she had been in the habit of taking refuge
from the boredom of family parties in her Blue Castle, which resulted
in an absent-mindedness that increased her reputation for dulness and
vacuity.",94991,95262,False,Narrator
"Aunt Wellington had decreed once
and for all. Nobody dreamed that Valancy was dumb in their presence
merely because she was afraid of them. Now she was no longer afraid of
them. The shackles had been stricken off her soul. She was quite
prepared to talk if occasion offered. Meanwhile she was giving herself
such freedom of thought as she had never dared to take before. She let
herself go with a wild, inner exultation, as Uncle Herbert carved the
turkey. Uncle Herbert gave Valancy a second look that day. Being a man,
he didn’t know what she had done to her hair, but he thought
surprisedly that Doss was not such a bad-looking girl, after all; and
he put an extra piece of white meat on her plate.",95300,96004,False,Narrator
"propounded
Uncle Benjamin by way of starting conversation—",96059,96118,False,Narrator
"as he would have said.

Valancy, whose duty it was to say,",96146,96206,False,Narrator
"did not say it. Nobody else
said it, so Uncle Benjamin, after an expectant pause, had to answer,",96213,96311,False,Narrator
"and felt that his riddle had fallen flat. He looked
resentfully at Valancy, who had never failed him before, but Valancy
did not seem even to be aware of him. She was gazing around the table,
examining relentlessly every one in this depressing assembly of
sensible people and watching their little squirms with a detached,
amused smile.

So these were the people she had always held in reverence and fear. She
seemed to see them with new eyes.

Big, capable, patronising, voluble Aunt Mildred, who thought herself
the cleverest woman in the clan, her husband a little lower than the
angels and her children wonders. Had not her son, Howard, been all
through teething at eleven months? And could she not tell you the best
way to do everything, from cooking mushrooms to picking up a snake?
What a bore she was! What ugly moles she had on her face!

Cousin Gladys, who was always praising her son, who had died young, and
always fighting with her living one. She had neuritis—or what she
called neuritis. It jumped about from one part of her body to another.
It was a convenient thing. If anybody wanted her to go somewhere she
didn’t want to go she had neuritis in her legs. And always if any
mental effort was required she could have neuritis in her head. You
can’t _think_ with neuritis in your head, my dear.",96319,97632,False,Narrator
"thought Valancy impiously.

Aunt Isabel. Valancy counted her chins. Aunt Isabel was the critic of
the clan. She had always gone about squashing people flat. More members
of it than Valancy were afraid of her. She had, it was conceded, a
biting tongue.",97661,97915,False,Narrator
"speculated Valancy, unblushingly.

Second Cousin Sarah Taylor, with her great, pale, expressionless eyes,
who was noted for the variety of her pickle recipes and for nothing
else. So afraid of saying something indiscreet that she never said
anything worth listening to. So proper that she blushed when she saw
the advertisement picture of a corset and had put a dress on her Venus
de Milo statuette which made it look",97976,98395,False,Narrator
"Little Cousin Georgiana. Not such a bad little soul. But dreary—very.
Always looking as if she had just been starched and ironed. Always
afraid to let herself go. The only thing she really enjoyed was a
funeral. You knew where you were with a corpse. Nothing more could
happen to _it_. But while there was life there was fear.

Uncle James. Handsome, black, with his sarcastic, trap-like mouth and
iron-grey side-burns, whose favourite amusement was to write
controversial letters to the _Christian Times_, attacking Modernism.
Valancy always wondered if he looked as solemn when he was asleep as he
did when awake. No wonder his wife had died young. Valancy remembered
her. A pretty, sensitive thing. Uncle James had denied her everything
she wanted and showered on her everything she didn’t want. He had
killed her—quite legally. She had been smothered and starved.

Uncle Benjamin, wheezy, pussy-mouthed. With great pouches under eyes
that held nothing in reverence.

Uncle Wellington. Long, pallid face, thin, pale-yellow hair—",98408,99441,False,Narrator
"—thin, stooping body, abominably high forehead with such
ugly wrinkles, and",99468,99544,False,Narrator
"thought
Valancy.",99584,99602,False,Narrator
"Aunt Wellington. Named Mary but called by her husband’s name to
distinguish her from Great-aunt Mary. A massive, dignified, permanent
lady. Splendidly arranged, iron-grey hair. Rich, fashionable beaded
dress. Had _her_ moles removed by electrolysis—which Aunt Mildred
thought was a wicked evasion of the purposes of God.

Uncle Herbert, with his spiky grey hair. Aunt Alberta, who twisted her
mouth so unpleasantly in talking and had a great reputation for
unselfishness because she was always giving up a lot of things she
didn’t want. Valancy let them off easily in her judgment because she
liked them, even if they were in Milton’s expressive phrase,",99636,100292,False,Narrator
"But she wondered for what inscrutable reason Aunt Alberta had
seen fit to tie a black velvet ribbon around each of her chubby arms
above the elbow.

Then she looked across the table at Olive. Olive, who had been held up
to her as a paragon of beauty, behaviour and success as long as she
could remember.",100308,100613,False,Narrator
"Valancy’s elfin eyes lost their mocking glitter and became pensive and
sorrowful. You could not ignore or disdain Olive. It was quite
impossible to deny that she was beautiful and effective and sometimes
she was a little intelligent. Her mouth might be a trifle heavy—she
might show her fine, white, regular teeth rather too lavishly when she
smiled. But when all was said and done, Olive justified Uncle
Benjamin’s summing up—",100791,101220,False,Narrator
"Yes, Valancy agreed in her
heart, Olive was stunning.

Rich, golden-brown hair, elaborately dressed, with a sparkling bandeau
holding its glossy puffs in place; large, brilliant blue eyes and thick
silken lashes; face of rose and bare neck of snow, rising above her
gown; great pearl bubbles in her ears; the blue-white diamond flame on
her long, smooth, waxen finger with its rosy, pointed nail. Arms of
marble, gleaming through green chiffon and shadow lace. Valancy felt
suddenly thankful that her own scrawny arms were decently swathed in
brown silk. Then she resumed her tabulation of Olive’s charms.

Tall. Queenly. Confident. Everything that Valancy was _not_. Dimples,
too, in cheeks and chin.",101238,101941,False,Narrator
"thought Valancy, in a recurring spasm of bitterness at the fate
which had denied her even one dimple.

Olive was only a year younger than Valancy, though a stranger would
have thought that there was at least ten years between them. But nobody
ever dreaded old maidenhood for her. Olive had been surrounded by a
crowd of eager beaus since her early teens, just as her mirror was
always surrounded by a fringe of cards, photographs, programmes and
invitations. At eighteen, when she had graduated from Havergal College,
Olive had been engaged to Will Desmond, lawyer in embryo. Will Desmond
had died and Olive had mourned for him properly for two years. When she
was twenty-three she had a hectic affair with Donald Jackson. But Aunt
and Uncle Wellington disapproved of that and in the end Olive dutifully
gave him up. Nobody in the Stirling clan—whatever outsiders might
say—hinted that she did so because Donald himself was cooling off.
However that might be, Olive’s third venture met with everybody’s
approval. Cecil Price was clever and handsome and",101988,103042,False,Narrator
"Olive had been engaged to him for three years. He had
just graduated in civil engineering and they were to be married as soon
as he landed a contract. Olive’s hope chest was full to overflowing
with exquisite things and Olive had already confided to Valancy what
her wedding-dress was to be. Ivory silk draped with lace, white satin
court train, lined with pale green georgette, heirloom veil of Brussels
lace. Valancy knew also—though Olive had not told her—that the
bridesmaids were selected and that she was not among them.

Valancy had, after a fashion, always been Olive’s confidante—perhaps
because she was the only girl in the connection who could not bore
Olive with return confidences. Olive always told Valancy all the
details of her love affairs, from the days when the little boys in
school used to",103076,103888,False,Narrator
"her with love letters. Valancy could not
comfort herself by thinking these affairs mythical. Olive really had
them. Many men had gone mad over her besides the three fortunate ones.",103899,104082,False,Narrator
"Olive was wont to say. Valancy would
have liked to say,",104187,104244,False,Narrator
"but truth and diplomacy both
restrained her. She _did_ know, perfectly well. Olive Stirling was one
of the girls about whom men do go mad just as indubitably as she,
Valancy, was one of the girls at whom no man ever looked twice.",104261,104493,False,Narrator
"thought Valancy, summing her up with a new and merciless
conclusiveness,",104503,104577,False,Narrator
"CHAPTER XI


Meanwhile the dinner in its earlier stages was dragging its slow length
along true to Stirling form. The room was chilly, in spite of the
calendar, and Aunt Alberta had the gas-logs lighted. Everybody in the
clan envied her those gas-logs except Valancy. Glorious open fires
blazed in every room of her Blue Castle when autumnal nights were cool,
but she would have frozen to death in it before she would have
committed the sacrilege of a gas-log. Uncle Herbert made his hardy
perennial joke when he helped Aunt Wellington to the cold meat—",104637,105195,False,Narrator
"Aunt Mildred told the same old story of
once finding a lost ring in a turkey’s crop. Uncle Benjamin told _his_
favourite prosy tale of how he had once chased and punished a now
famous man for stealing apples. Second Cousin Jane described all her
sufferings with an ulcerating tooth. Aunt Wellington admired the
pattern of Aunt Alberta’s silver teaspoons and lamented the fact that
one of her own had been lost.",105231,105644,False,Narrator
"Aunt Isabel thought the seasons were changing and couldn’t imagine what
had become of our good, old-fashioned springs. Cousin Georgiana, as
usual, discussed the last funeral and wondered, audibly,",105753,105952,False,Narrator
"Cousin Georgiana could never say
anything as blunt as",105996,106051,False,Narrator
"Valancy thought she could tell her, but
didn’t. Cousin Gladys, likewise as usual, had a grievance. Her visiting
nephews had nipped all the buds off her house-plants and chivied her
brood of fancy chickens—",106057,106263,False,Narrator
reminded Uncle Herbert tolerantly.,106336,106373,False,Narrator
"retorted Cousin
Gladys, looking round the table for appreciation of her wit. Everybody
smiled except Valancy. Cousin Gladys remembered that. A few minutes
later, when Ellen Hamilton was being discussed, Cousin Gladys spoke of
her as",106423,106657,False,Narrator
"and
glanced significantly at Valancy.

Uncle James thought the conversation was sagging to a rather low plane
of personal gossip. He tried to elevate it by starting an abstract
discussion on",106712,106904,False,Narrator
"Everybody was asked to state
his or her idea of “the greatest happiness.”

Aunt Mildred thought the greatest happiness—for a woman—was to be",106929,107071,False,Narrator
"Aunt Wellington thought it would
be to travel in Europe. Olive thought it would be to be a great singer
like Tetrazzini. Cousin Gladys remarked mournfully that _her_ greatest
happiness would be to be free—absolutely free—from neuritis. Cousin
Georgiana’s greatest happiness would be",107110,107394,False,Narrator
"Aunt Alberta remarked vaguely that the greatest
happiness was to be found in",107440,107518,False,Narrator
"and hastily gave some
directions to her maid to prevent any one asking her what she meant.
Mrs. Frederick said the greatest happiness was to spend your life in
loving service for others, and Cousin Stickles and Aunt Isabel agreed
with her—Aunt Isabel with a resentful air, as if she thought Mrs.
Frederick had taken the wind out of her sails by saying it first.",107538,107901,False,Narrator
"continued Mrs. Frederick, determined not to lose so
good an opportunity,",107924,107998,False,Narrator
"The
other women all felt rebuked for their low ideals, and Uncle James had
a conviction that the conversation had been uplifted with a vengeance.",108044,108192,False,Narrator
"said Valancy suddenly and distinctly,",108217,108256,False,Narrator
"Everybody stared. Nobody felt it safe to say anything. Was Valancy
trying to be funny? It was incredible. Mrs. Frederick, who had been
breathing easier since the dinner had progressed so far without any
outbreak on the part of Valancy, began to tremble again. But she deemed
it the part of prudence to say nothing. Uncle Benjamin was not so
prudent. He rashly rushed in where Mrs. Frederick feared to tread.

“Doss,” he chuckled,",108288,108720,False,Narrator
"said
Valancy.",108848,108863,False,Narrator
"Uncle Benjamin stared foolishly. Never in his life had he, Benjamin
Stirling, of Stirling and Frost, been spoken to so. And by Valancy of
all people! He looked feebly around the table to see what the others
thought of it. Everybody was looking rather blank. Poor Mrs. Frederick
had shut her eyes. And her lips moved tremblingly—as if she were
praying. Perhaps she was. The situation was so unprecedented that
nobody knew how to meet it. Valancy went on calmly eating her salad as
if nothing out of the usual had occurred.

Aunt Alberta, to save her dinner, plunged into an account of how a dog
had bitten her recently. Uncle James, to back her up, asked where the
dog had bitten her.",109072,109759,False,Narrator
"said Aunt Alberta.

At that point Valancy laughed. Nobody else laughed. What was there to
laugh at?",109801,109903,False,Narrator
asked Valancy.,109926,109943,False,Narrator
"said bewildered Aunt Alberta, and Mrs. Frederick
was almost driven to believe that she had served God all her years for
naught.

Aunt Isabel concluded that it was up to her to suppress Valancy.",109962,110158,False,Narrator
she said.,110188,110199,False,Narrator
“No.” Valancy was not asking quarter or giving it.,110264,110317,False,Narrator
"The protest was wrung from Mrs. Frederick. She meant her
tone to be stately and majestic, as usual, but it sounded more like an
imploring whine. And she did not say",110452,110618,False,Narrator
"said Cousin Stickles to Uncle Benjamin in an agonised
whisper.",110644,110708,False,Narrator
growled Uncle Benjamin.,110799,110824,False,Narrator
Cousin Stickles was much agitated.,110896,110932,False,Narrator
"said
Valancy, whose ears had caught this aside.

“Doss,” said Uncle Benjamin,",111025,111104,False,Narrator
"said Valancy,",111244,111259,False,Narrator
"“Doss,” said Uncle Benjamin, thinking it might cow Valancy,",111357,111419,False,Narrator
"Valancy flushed scarlet—with suppressed laughter, not shame. She had
been sure Uncle Benjamin would drag that jam in somehow.",111474,111603,False,Narrator
she said.,111620,111631,False,Narrator
"Everybody looked, including Aunt Isabel herself, which of course,
destroyed it. But Uncle Herbert said kindly,",111810,111923,False,Narrator
said Valancy.,112140,112155,False,Narrator
It was the first time any one had been called,112262,112310,False,Narrator
"in Deerwood.
The Stirlings thought Valancy had invented the phrase and they were
afraid of her from that moment. There was something so uncanny about
such an expression. But in poor Mrs. Frederick’s opinion the reference
to a satisfying meal was the worst thing Valancy had said yet. Valancy
had always been a disappointment to her. Now she was a disgrace. She
thought she would have to get up and go away from the table. Yet she
dared not leave Valancy there.

Aunt Alberta’s maid came in to remove the salad plates and bring in the
dessert. It was a welcome diversion. Everybody brightened up with a
determination to ignore Valancy and talk as if she wasn’t there. Uncle
Wellington mentioned Barney Snaith. Eventually somebody did mention
Barney Snaith at every Stirling function, Valancy reflected. Whatever
he was, he was an individual that could not be ignored. She resigned
herself to listen. There was a subtle fascination in the subject for
her, though she had not yet faced this fact. She could feel her pulses
beating to her finger-tips.

Of course they abused him. Nobody ever had a good word to say of Barney
Snaith. All the old, wild tales were canvassed—the defaulting
cashier-counterfeiter-infidel-murderer-in-hiding legends were thrashed
out. Uncle Wellington was very indignant that such a creature should be
allowed to exist at all in the neighbourhood of Deerwood. He didn’t
know what the police at Port Lawrence were thinking of. Everybody would
be murdered in their beds some night. It was a shame that he should be
allowed to be at large after all that he had done.",112320,113910,False,Narrator
"asked Valancy suddenly.

Uncle Wellington stared at her, forgetting that she was to be ignored.",113931,114029,False,Narrator
repeated Valancy inexorably.,114089,114119,False,Narrator
said Uncle Wellington.,114261,114285,False,Narrator
said Second Cousin Sarah.,114574,114601,False,Narrator
"shivered Cousin
Georgiana.",114696,114725,False,Narrator
asked Valancy.,114766,114783,False,Narrator
said Cousin Georgiana solemnly.,114795,114829,False,Narrator
suggested Valancy.,114854,114875,False,Narrator
said Cousin Georgiana unsuspiciously.,114885,114924,False,Narrator
said Uncle Wellington.,115151,115175,False,Narrator
—glaring at Valancy.,115193,115214,False,Narrator
"asked Valancy.

Uncle Wellington knotted his ugly forehead at her. What had got into
this confounded girl, anyway? He ignored the question.",115418,115560,False,Narrator
snapped Uncle Benjamin.,115603,115628,False,Narrator
"declaimed Uncle James. He looked enormously pleased over managing to
work that quotation in at last. He had been waiting all his life for
the chance.",115753,115907,False,Narrator
"said
Valancy.",115968,115983,False,Narrator
"Uncle James lifted _his_ eyebrows. Generally when Uncle James lifted
his eyebrows the world came to an end. This time it continued to
function.",116027,116174,False,Narrator
