Quote,Start Location,End Location,Is Quote
"“I should have thought,”",198846,198870,True
"“you
could have seen that it is my room.”",198910,198951,True
"“You mean because of the photographs,”",198953,198991,True
"“And the notepaper,”",199077,199097,True
"“Notepaper with my London
address on it. That pen—”",199116,199167,True
"“Is yours. I’m very sorry,”",199220,199247,True
"“But why,”",199371,199381,True
“ought we not to be here? It’s a sitting-room.”,199508,199555,True
"“There is another one,”",199557,199580,True
"“You and your friend cannot
sit in two rooms at once, and if I have no wish to disturb you in yours
I am unable to see why you should wish to disturb me in mine.”",199599,199761,True
“But why—”,199763,199773,True
"“It’s quite natural,”",199803,199824,True
"“Soon you’ll want us to share,”",200169,200200,True
"“Why, you may even get so far as _asking_ me to use your
pen if you knew I hadn’t got one.”",200233,200324,True
"“I’m an old woman,”",201065,201084,True
"“and I need a room to myself. I
cannot get about, because of my stick. As I cannot get about I have to
sit. Why should I not sit quietly and undisturbed, as I told you in
London I intended to? If people are to come in and out all day long,
chattering and leaving doors open, you will have broken the agreement,
which was that I was to be quiet.”",201103,201448,True
“But we haven’t the least wish—”,201450,201482,True
"“We’re only too glad,”",201547,201569,True
"“for you to have this room if
it makes you happy. We didn’t know about it, that’s all. We wouldn’t
have come in if we had—not till you invited us, anyhow. I expect,”",201589,201754,True
“you soon will.”,201808,201824,True
"“Poor old thing,”",203236,203253,True
“Fancy on a day like this.”,203330,203357,True
"“She’s a very rude old thing,”",203359,203389,True
"“She’ll get over that. I’m sorry we chose just her room to go and sit
in.”",203412,203486,True
"“It’s much the nicest,”",203488,203511,True
“And it isn’t hers.”,203533,203553,True
"“Oh but there are lots of other places, and she’s such a poor old
thing. Let her have the room. Whatever does it matter?”",203555,203676,True
"“I’ve been thinking about Mellersh,”",203829,203865,True
"“I’ve been thinking about Mellersh,”",203829,203865,True
“Have you?”,204357,204368,True
"“I’ve been a mean dog,”",204911,204934,True
“A what?”,204955,204964,True
"“All this coming away and leaving him in that dreary place while I
rollick in heaven. He had planned to take me to Italy for Easter
himself. Did I tell you?”",205016,205173,True
"“No,”",104603,104608,True
"“Well, he did,”",205683,205698,True
"“He had never done such a thing in
his life before, and I was horrified. Fancy—just as I had planned to
come to it myself.”",205718,205841,True
"“Yes,”",13572,13578,True
"“Now you see why I say I’ve been a mean dog. _He_ had planned a holiday
in Italy with me, and _I_ had planned a holiday in Italy leaving him at
home. I think,”",205958,206117,True
"“Mellersh
has every reason to be both angry and hurt.”",206162,206216,True
"“I shouldn’t,”",207972,207986,True
"“I shouldn’t
be sure of that too quickly.”",208102,208144,True
"“But I am sure of it, and I’ve written and told him so.”",208146,208202,True
"“Why, but only this morning—”",208217,208246,True
"“It’s all in this,”",208259,208278,True
“What—everything?”,208341,208359,True
"“You mean about the advertisement and my savings being spent? Oh no—not
yet. But I’ll tell him all that when he comes.”",208361,208480,True
“When he comes?”,208482,208498,True
“I’ve invited him to come and stay with us.”,208515,208559,True
“It’s the least I could do. Besides—look at this.”,208593,208643,True
"“Disgusting not to share it. I was a mean dog to go off and leave
him, but no dog I’ve ever heard of was ever as mean as I’d be if I
didn’t try and persuade Mellersh to come out and enjoy this too. It’s
barest decency that he should have some of the fun out of my nest-egg.
After all, he has housed me and fed me for years. One shouldn’t be
churlish.”",208666,209017,True
“But—do you think he’ll come?”,209019,209049,True
"“Oh, I _hope_ so,”",209051,209069,True
“Poor lamb.”,209121,209133,True
"“I _see_ him here,”",209663,209682,True
"“I _see_,”",209818,209828,True
"“I wish,”",209929,209938,True
“I understood you.”,209960,209979,True
"“Don’t try,”",209981,209993,True
"“But I must, because I love you.”",210016,210049,True
"“Dear Rose,”",92683,92695,True
"“You’re so quick,”",210115,210133,True
"“I can’t follow your developments. I
can’t keep touch. It was what happened with Freder—”",210145,210234,True
"“The whole idea of our coming here,”",210274,210310,True
"“was to get away, wasn’t it? Well, we’ve got
away. And now, after only a single day of it, you want to write to the
very people—”",210368,210497,True
"“The very people we were getting away from,”",210513,210557,True
"“It’s
quite true. It seems idiotically illogical. But I’m so happy, I’m so
well, I feel so fearfully wholesome. This place—why, it makes me feel
_flooded_ with love.”",210574,210740,True
"“And do you think it will have
the same effect on Mr. Wilkins?”",210843,210906,True
"“I don’t know,”",210923,210938,True
"“But even if it doesn’t,
there’s enough love about to flood fifty Mr. Wilkinses, as you call
him. The great thing is to have lots of love _about_. I don’t see,”",210949,211109,True
"“at least I don’t see here, though I did at home, that it
matters who loves as long as somebody does. I was a stingy beast at
home, and used to measure and count. I had a queer obsession about
justice. As though justice mattered. As though justice can really be
distinguished from vengeance. It’s only love that’s any good. At home I
wouldn’t love Mellersh unless he loved me back, exactly as much,
absolute fairness. Did you ever. And as he didn’t, neither did I, and
the _aridity_ of that house! The _aridity_ . . .”",211123,211641,True
“Come.”,212022,212029,True
"“I don’t think I’ll come down to the village with you to-day,”",213050,213112,True
"“I think I want
to think.”",213172,213198,True
"“All right,”",213200,213212,True
"“But don’t think too long,”",213269,213296,True
"“Write
and invite him at once.”",213332,213363,True
“Invite whom?”,213365,213379,True
“Your husband.”,213403,213418,True
“What a beautiful dress!”,213896,213921,True
“What—this old rag?”,213955,213975,True
“I’ve had it a hundred years.”,214047,214077,True
"“You must be very cold in it,”",214113,214143,True
“Who—me?”,214321,214330,True
"“Oh, no.”",214364,214373,True
"“You mustn’t catch a chill, you know,”",214404,214442,True
"“There’s
a great difference here when the sun goes down.”",214534,214591,True
"“I’m quite warm,”",214593,214610,True
"“You look as if you had nothing at all on underneath,”",214655,214709,True
"“I haven’t. At least, hardly anything,”",214729,214768,True
"“How very imprudent,”",214802,214823,True
“and how highly improper.”,214842,214868,True
"“Bird-brained,”",215586,215601,True
“Not an idea in her head except vanity.”,215660,215700,True
"“But there are no men here,”",215702,215730,True
"“so how can it be
improper? Have you noticed,”",215750,215796,True
"“how difficult it is to be
improper without men?”",215871,215920,True
"“I’ve had the most wonderful day,”",217150,217184,True
"“Oh,”",115322,115327,True
“she’s going to gush.”,217263,217285,True
"“As though anybody were interested in her day,”",217287,217334,True
"“That,”",218651,218658,True
“is very bad for you.”,218797,218819,True
“What is his name?”,219717,219736,True
"“Wilkins,”",219830,219840,True
“Wilkins?”,219852,219862,True
“Yes.”,219864,219870,True
“Your name?”,219872,219884,True
“And his.”,219886,219896,True
“A relation?”,219898,219911,True
“Not blood.”,219913,219925,True
“A connection?”,219927,219942,True
“A husband.”,219944,219956,True
"“A
husband.”",220087,220099,True
“My husband”,220188,220200,True
“Not blood.”,219913,219925,True
"“You see,”",223174,223184,True
"“Pardon me—I
do not see, I hear”",223303,223335,True
"“You see,”",223174,223184,True
"“we arranged, didn’t we, in
London that if any of us wanted to we could each invite one guest. So
now I’m doing it.”",223421,223537,True
"“I don’t remember that,”",223539,223563,True
"“Oh yes, we did—didn’t we, Rose?”",223606,223639,True
"“Yes—I remember,”",223641,223658,True
"“Only it seemed so incredible
that one could ever want to. One’s whole idea was to get away from
one’s friends.”",223679,223791,True
“And one’s husbands.”,223793,223814,True
"“And family affection,”",223977,224000,True
"“And the want of family affection,”",224080,224115,True
"“That wouldn’t be so bad,”",224202,224228,True
"“I’d stay with that. It
would give one room.”",224249,224294,True
"“Oh no, no—it’s dreadful,”",224296,224322,True
"“It’s as if one had no
clothes on.”",224343,224378,True
"“But I like that,”",224380,224398,True
“Really—”,224420,224429,True
"“It’s a divine feeling, getting rid of things,”",224449,224496,True
"“Oh, but in a bitter wind to have nothing on and know there never will
be anything on and you going to get colder and colder till at last you
die of it—that’s what it was like, living with somebody who didn’t love
one.”",224601,224820,True
“But didn’t he?”,225052,225068,True
“Mellersh? He showed no signs of it.”,225143,225180,True
"“Delicious,”",225182,225194,True
“Really—”,224420,224429,True
"“I didn’t think it was at all delicious. I was miserable. And now,
since I’ve been here, I simply stare at myself being miserable. As
miserable as that. And about Mellersh.”",225249,225422,True
“You mean he wasn’t worth it.”,225424,225454,True
“Really—”,224420,224429,True
"“No, I don’t. I mean I’ve suddenly got well.”",225485,225530,True
"“And now I’m well I find I can’t sit here and gloat all to myself. I
can’t be happy, shutting him out. I must share. I understand exactly
what the Blessed Damozel felt like.”",225640,225814,True
“What was the Blessed Damozel?”,225816,225847,True
“Really—”,224420,224429,True
“Ought I to know?”,225958,225976,True
"“I don’t know any natural history. It
sounds like a bird.”",225988,226046,True
"“It is a poem,”",226048,226063,True
"“Oh,”",115322,115327,True
"“I’ll lend it to you,”",226127,226149,True
"“No,”",104603,104608,True
"“And its author,”",226223,226240,True
"“though not perhaps quite
what one would have wished him to be, was frequently at my father’s
table.”",226265,226366,True
"“What a bore for you,”",226368,226390,True
"“That’s what mother’s always
doing—inviting authors. I hate authors. I wouldn’t mind them so much if
they didn’t write books. Go on about Mellersh,”",226403,226551,True
“Really—”,224420,224429,True
"“All those empty beds,”",226617,226640,True
“What empty beds?”,226661,226679,True
"“The ones in this house. Why, of course they each ought to have
somebody happy inside them. Eight beds, and only four people. It’s
dreadful, dreadful to be so greedy and keep everything just for
oneself. I want Rose to ask her husband out too. You and Mrs. Fisher
haven’t got husbands, but why not give some friend a glorious time?”",226694,227026,True
“There is only one unoccupied bedroom in this house.”,227474,227527,True
“Only one?”,227529,227540,True
"“Then who are in all the
others?”",227574,227607,True
"“We are,”",227609,227618,True
"“But we’re not in all the bedrooms. There must be at least six. That
leaves two over, and the owner told us there were eight beds—didn’t he
Rose?”",227638,227784,True
"“There are six bedrooms,”",227786,227811,True
"“There are six bedrooms,”",227786,227811,True
"“We have four,
Francesca has the fifth, and the sixth is empty.”",228708,228772,True
"“So that,”",228774,228784,True
"“however kind we feel we would be if we could,
we can’t. Isn’t it fortunate?”",228797,228874,True
“But then there’s only room for one?”,228876,228913,True
"“Yes—and you’ve got him,”",228968,228993,True
"“If,”",230686,230691,True
"“I share my
room with Mellersh I risk losing all I now feel about him. If on the
other hand I put him in the one spare-room, I prevent Mrs. Fisher and
Lady Caroline from giving somebody a treat. True they don’t seem to
want to at present, but at any moment in this place one or the other of
them may be seized with a desire to make somebody happy, and then they
wouldn’t be able to because of Mellersh.”",230744,231147,True
"“What a problem,”",231149,231166,True
“What is?”,231207,231217,True
“Where to put Mellersh.”,231232,231256,True
"“Why, isn’t one room enough for him?”",231272,231309,True
"“Oh yes, quite. But then there won’t be any room left at all—any room
for somebody you may want to invite.”",231322,231429,True
"“I shan’t want to,”",231431,231450,True
"“Or _you_,”",231464,231475,True
"“Rose, of course, doesn’t
count. I’m sure she would like sharing her room with her husband. It’s
written all over her.”",231510,231629,True
“Really—”,224420,224429,True
“Really what?”,231660,231674,True
"“Really am I to understand,”",231931,231959,True
"“that you propose to reserve
the one spare-room for the exclusive use of your own family?”",231971,232061,True
"“He isn’t my own family,”",232063,232088,True
"“He’s my husband. You
see—”",232108,232135,True
"“I see nothing,”",232137,232153,True
"“At the most I hear, and
that reluctantly.”",232243,232286,True
“Barbarous.”,234186,234198,True
"“Well, if nobody really wants that room, and wouldn’t use it anyhow, I
shall be very glad if Mellersh may have it.”",236815,236930,True
"“Of course he must have it,”",236932,236960,True
"“I have a friend,”",237007,237025,True
"“Kate Lumley,”",237096,237110,True
"“Perhaps,”",14356,14366,True
"“you know
her?”",237205,237220,True
"“I wish to invite her to join me,”",237368,237402,True
"“That settles Mellersh,
then.”",237483,237513,True
"“It settles the question of Mr. Wilkins,”",237515,237556,True
"“although I
am unable to understand that there should ever have been a question, in
the only way that is right.”",237575,237687,True
"“I’m afraid you’re in for it, then,”",237689,237725,True
"“Unless,”",237769,237778,True
“he can’t come.”,237790,237806,True
"“I _see_
him here.”",237943,237962,True
“Where is Mrs. Wilkins?”,251263,251287,True
“Will you have some more tea?”,253021,253051,True
“Will _you?_”,253243,253256,True
“Look.”,258352,258359,True
“Look—_dearest?_”,258382,258399,True
“Letter gone?”,265984,265998,True
“What letter?”,266039,266053,True
"“Asking her husband here,”",266314,266340,True
“Has it?”,266662,266671,True
"“No,”",104603,104608,True
"“Oh, well—to-morrow then,”",266730,266756,True
“Who is your husband?”,267135,267157,True
"“Who should he be,”",267232,267251,True
“except _Mr._ Arbuthnot?”,267316,267341,True
"“I mean, of course, what is Mr. Arbuthnot?”",267343,267386,True
"“My
husband.”",267451,267464,True
"“If he isn’t nice to her,”",268995,269021,True
"“he shall be taken to
the battlements and tipped over.”",269037,269092,True
"“Poor lamb,”",272486,272498,True
"“What he wants is a
thorough airing.”",272550,272587,True
“Do I give this fellow anything?”,277223,277256,True
“Can I have a hot bath?”,277285,277309,True
"“It’s where you see the crowd,”",278277,278308,True
"“Good heavens,”",280511,280526,True
"“there goes
Mr. Wilkins!”",280570,280595,True
“That damned bath!”,280749,280768,True
"“There are two other women here, Mrs. Fisher and Lady Caroline Dester,”",281320,281391,True
“How do you do.”,284739,284755,True
"“How do
you do,”",284937,284953,True
"“I’m afraid I used unpardonable language,”",285646,285688,True
"“I thought it most appropriate,”",285788,285820,True
"“It is Lady Caroline Dester, is it not, to whom I am speaking?”",286042,286105,True
"“Yes,”",13572,13578,True
"“Allow me to introduce myself,”",286597,286628,True
“My name is Mellersh-Wilkins.”,286686,286716,True
"“I thought perhaps it was,”",286786,286813,True
"“Do
let me,”",287968,287980,True
"“introduce Mr. Mellersh-Wilkins. He has
just come. This,”",288002,288059,True
“is Mrs. Fisher.”,288095,288112,True
"“It is a pleasure,”",288380,288399,True
“to meet a friend of my wife’s.”,288451,288483,True
“Don’t worry.”,294130,294144,True
“Does this good lady want something?”,295438,295475,True
"“Money,”",295513,295521,True
“Money?”,295535,295543,True
“It’s the housekeeping bills.”,295545,295575,True
"“Well, you have nothing to do with those,”",295577,295619,True
"“Oh yes, I have—”",295648,295665,True
"“You have every right to be
angry, I think, but I hope you won’t be and will forgive me instead,”",296032,296129,True
“What can be more beneficial than such a holiday?”,296147,296197,True
"“Oh,
Mellersh, you really are too sweet!”",296265,296306,True
"“Scent,”",300411,300419,True
"“Where are you going to, my prett—”",301630,301665,True
"“You are going out,”",302719,302739,True
"“I want to find Lady Caroline,”",302830,302861,True
"“An agreeable quest,”",302939,302960,True
"“May I assist in the
search? Allow me—”",302983,303022,True
"“She usually sits over in that corner behind the bushes,”",303060,303117,True
"“And I don’t know about it being an agreeable quest. She has
been letting the bills run up in the most terrible fashion, and needs a
good scolding.”",303136,303284,True
“Lady Caroline?”,303286,303302,True
"“What has Lady Caroline, if I may inquire, to do with the bills here?”",303356,303426,True
"“The housekeeping was left to her, and as we all share alike it ought
to have been a matter of honour with her—”",303428,303540,True
"“But—Lady Caroline housekeeping for the party here? A party which
includes my wife? My dear lady, you render me speechless. Do you not
know she is the daughter of the Droitwiches?”",303542,303722,True
"“Oh, is that who she is,”",303724,303749,True
"“Well, that accounts for it. The
muddle that man Droitwich made in his department in the war was a
national scandal. It amounted to misappropriation of the public funds.”",303831,304001,True
"“But it is impossible, I assure you, to expect the daughter of the
Droitwiches—”",304003,304083,True
"“The Droitwiches,”",304114,304132,True
"“are neither here nor
there. Duties undertaken should be performed. I don’t intend my money
to be squandered for the sake of any Droitwiches.”",304158,304300,True
"“Sit on this,”",305375,305389,True
"“You’ll be more
comfortable.”",305418,305447,True
"“Oh, thanks,”",305490,305503,True
“Thanks.”,305723,305732,True
"“You ought to have told me
you were not doing it.”",306134,306184,True
"“I didn’t know you thought I was,”",306186,306220,True
"“I would now like to know,”",306245,306272,True
"“what you propose to do
for the rest of the time here.”",306291,306346,True
"“Nothing,”",306348,306358,True
“Nothing? Do you mean to say—”,306381,306411,True
"“If I may be allowed, ladies,”",306413,306443,True
“to make a suggestion”,306503,306525,True
"“I would
advise you not to spoil a delightful holiday with worries over
housekeeping.”",306608,306694,True
"“Exactly,”",306696,306706,True
“It is what I intend to avoid.”,306725,306756,True
"“Most sensible,”",306758,306774,True
"“Why not, then,”",306793,306809,True
"“allow the cook—an excellent cook, by the way—so much a head _per
diem_”",306824,306896,True
"“and tell her that
for this sum she must cater for you, and not only cater but cater as
well as ever? One could easily reckon it out. The charges of a moderate
hotel, for instance, would do as a basis, halved, or perhaps even
quartered.”",306942,307179,True
“And this week that has just passed?”,307181,307218,True
"“The terrible
bills of this first week? What about them?”",307238,307295,True
"“They shall be my present to San Salvatore,”",307297,307341,True
“Of course if you choose to throw your money about—”,307528,307580,True
"“A Collins,”",308870,308882,True
"“I prefer the name Collins for such a
letter to either that of Board and Lodging or Bread and Butter. Let us
call it a Collins.”",308944,309072,True
"“I don’t know,”",210923,210938,True
"“She is a lady, I take it,”",325389,325416,True
"“who would be unlikely to
have anything on her mind?”",325435,325488,True
"“I should imagine so,”",325490,325512,True
"“If she has, and her restlessness appears to suggest it, I should be
more than glad to assist her with advice.”",325535,325646,True
“I am sure you would be most kind.”,325648,325683,True
"“Of course she has her own legal adviser, but he is not on the spot. I
am. And a lawyer on the spot,”",325685,325786,True
"“is worth two in—we won’t be
ordinary and complete the proverb, but say London.”",325933,326013,True
“You should ask her.”,326015,326036,True
"“Ask her if she needs assistance? Would you advise it? Would it not be
a little—a little delicate to touch on such a question, the question
whether or no a lady has something on her mind?”",326038,326226,True
"“Perhaps she will tell you if you go and talk to her. I think it must
be lonely to be Mrs. Fisher.”",326228,326327,True
"“You are all thoughtfulness and consideration,”",326329,326376,True
"“But what
a treasure.”",328096,328118,True
“Now we shall be _completely_ happy!”,335266,335303,True
"“I did not know,”",335592,335609,True
“that you too liked this particular spot.”,335672,335714,True
"“We are destined to meet in our rambles,”",335896,335937,True
“Ought we to open it?”,339232,339254,True
"“No,”",104603,104608,True
“It may require an answer.”,339305,339332,True
“I don’t approve of tampering with other people’s correspondence.”,339334,339400,True
“Tampering! My dear lady—”,339402,339428,True
"“Poor old thing,”",203236,203253,True
“She hasn’t got love.”,340005,340027,True
“Love?”,340029,340036,True
"“But
surely, my dear—at her age—”",340089,340122,True
"“_Any_ love,”",340124,340137,True
"“She wants her husband,”",340408,340432,True
"“Ah,”",185076,185081,True
“Very proper.”,340548,340562,True
“One does.”,340596,340607,True
“Does one?”,340647,340658,True
“Of course.”,340692,340704,True
"“A telegram has come for you,”",341676,341706,True
"“I searched for you everywhere, but failed—”",341762,341806,True
"“No bad news, I trust?”",342240,342263,True
“Oh no. On the contrary—”,342512,342537,True
"“I’m going to have a visitor,”",342561,342591,True
“Who is Thomas Briggs?”,343085,343108,True
“Who is—?”,343183,343193,True
“Thomas Briggs.”,343246,343262,True
"“Oh. Yes. He is the owner. This is his house. He is very nice. He is
coming this afternoon.”",343264,343356,True
"“Of course, of course,”",345266,345289,True
"“No one doubts
it.”",345322,345341,True
“Which mistress?”,345398,345415,True
“Which mistress?”,345398,345415,True
"“There are four,”",345453,345470,True
“Four?”,345668,345675,True
"“Well, take it to the lot then,”",345699,345731,True
"“It really is extraordinary,”",347018,347047,True
"“How do you do,”",119507,119523,True
“Just stand still a moment—”,347301,347329,True
“Yes—quite astonishing. Do you mind taking off your hat?”,347358,347415,True
"“Yes—I thought so—I just wanted to make sure. And look—have you
noticed—”",347459,347532,True
"“Have
you come to compare me with my original?”",347717,347764,True
“You do see how extraordinarily alike—”,347777,347816,True
“I didn’t know I looked so solemn.”,347818,347853,True
"“You don’t. Not now. You did a minute ago, quite as solemn. Oh yes—how
do you do,”",347855,347937,True
"“The Signora Fisher,”",348098,348119,True
"“will be pleased
to see him.”",348130,348159,True
“Who is the Signora Fisher?”,348161,348189,True
“One of the four who are sharing your house.”,348206,348251,True
“Then there are four of you?”,348253,348282,True
“Yes. My friend and I found we couldn’t afford it by ourselves.”,348284,348348,True
"“Oh, I say—”",348350,348362,True
"“Mrs. Fisher is having coffee in the top garden,”",348543,348592,True
"“I’ll take
you to her and introduce you.”",348604,348645,True
"“I don’t want to go. You’ve got your hat on, so you were going for a
walk. Mayn’t I come too? I’d immensely like being shown round by you.”",348647,348786,True
“But Mrs. Fisher is waiting for you.”,348788,348825,True
“Won’t she keep?”,348827,348844,True
"“Yes,”",13572,13578,True
“I think she will keep quite well till tea.”,348925,348969,True
“Do you speak Italian?”,348971,348994,True
"“No,”",104603,104608,True
“Why?”,16918,16924,True
“Do you invite me to tea?”,349300,349326,True
“Of course. It’s your house.”,349368,349397,True
“It isn’t. It’s yours.”,349399,349422,True
"“Till Monday week,”",349424,349443,True
"“Come and show me all the views,”",349457,349490,True
“Why are you laughing?”,354193,354216,True
"“It’s so like coming home,”",354257,354284,True
“But it is coming home for you to come here.”,354295,354340,True
"“I mean _really_ like coming home. To one’s—one’s family. I never had a
family. I’m an orphan.”",354342,354437,True
"“Oh, are you?”",354439,354453,True
"“I hope you’ve not
been one very long. No—I mean I hope you have been one very long. No—I
don’t know what I mean, except that I’m sorry.”",354490,354627,True
"“Oh I’m used to it. I haven’t anybody. No sisters or
brothers.”",354647,354710,True
"“Then you’re an only child,”",354712,354740,True
"“Yes. And there’s something about you that’s exactly my idea of a—of a
family.”",354770,354849,True
"“So—cosy,”",354868,354878,True
"“You wouldn’t think so if you saw my house in Hampstead,”",354930,354987,True
"“I don’t believe any place you lived in could be anything but exactly
like you,”",355274,355354,True
“You’re not going to pretend San Salvatore is like me?”,355365,355420,True
“Indeed I do pretend it. Surely you admit that it is beautiful?”,355422,355486,True
“My dear boy.”,357547,357561,True
"“Some
day.”",359771,359782,True
"“Trouble, trouble,”",359784,359803,True
"“Well, I’m their man.”",359867,359889,True
"“I’m sure,”",191233,191244,True
"“you have no thoughts we may not
hear.”",359930,359969,True
"“I’m sure,”",191233,191244,True
"“I would be telling you every one of my
secrets in a week.”",359996,360055,True
"“You would be telling somebody very safe, then,”",360057,360105,True
"“And in
return,”",360186,360202,True
“I daresay I would tell you mine.”,360216,360250,True
"“Ah no,”",360252,360260,True
"“I must protest. I really must. I have a prior claim, I am
the older friend. I have known Mrs. Fisher ten days, and you, Briggs,
have not yet known her one. I assert my right to be told her secrets
first. That is,”",360329,360543,True
"“if she has any—which I
beg leave to doubt.”",360572,360616,True
"“Oh, haven’t I!”",360618,360634,True
"“Then I shall worm them out,”",360829,360858,True
"“They won’t need much worming out,”",360891,360926,True
"“My difficulty is
to keep them from bursting out.”",360945,360995,True
"“She’s burst her cocoon,”",363076,363101,True
“Good gracious!”,363302,363318,True
"“I’m sure you want some tea,”",364578,364607,True
"“This is cold,”",364747,364762,True
"“I’ll tell Francesca to
make you some fresh—”",364792,364837,True
"“Aren’t I forgetting myself,”",364865,364894,True
"“Very natural, very natural,”",364941,364970,True
"“I’ll go and tell Francesca,”",364999,365028,True
"“No, no,”",365053,365062,True
“Don’t go away.”,365076,365092,True
“Francesca!”,365141,365153,True
"“‘Her Master’s voice,’”",365266,365289,True
"“Make fresh tea,”",365335,365352,True
“Quick—quick—”,365380,365394,True
"“Very natural, very natural,”",364941,364970,True
"“But how ridiculous,”",365842,365863,True
"“Of course you must stay here. It’s
your house. There’s Kate Lumley’s room,”",365876,365952,True
"“You wouldn’t mind Mr. Briggs having it for one night? Kate
Lumley isn’t in it, you know,”",365988,366078,True
"“So you see, my dear boy,”",366966,366992,True
"“you must stay here and
give us all a great deal of pleasure.”",367011,367073,True
"“A great deal indeed,”",367075,367097,True
"“A very great deal,”",367134,367154,True
"“Do,”",367217,367222,True
"“How kind of you all,”",367275,367297,True
"“I’d love
to be a guest here. What a new sensation. And with three such—”",367335,367408,True
"“I say,”",367441,367449,True
"“oughtn’t I to have a
fourth hostess? Francesca said she had four mistresses.”",367460,367538,True
"“Yes. There’s Lady Caroline,”",367540,367569,True
“Then hadn’t we better find out first if she invites me too?”,367583,367644,True
"“Oh, but she’s sure—”",367646,367667,True
"“The daughter of the Droitwiches, Briggs,”",367682,367724,True
"“is not
likely to be wanting in the proper hospitable impulses.”",367743,367807,True
“The daughter of the—”,367809,367831,True
"“How do you do,”",119507,119523,True
"“It would have been delightful,”",369617,369649,True
“I’m only wondering if there is room.”,369826,369864,True
"“Yes, there is,”",369866,369882,True
“There’s Kate Lumley’s room.”,369895,369924,True
"“I thought,”",369926,369938,True
“your friend was expected immediately.”,370030,370069,True
"“Oh, no,”",370071,370080,True
"“Miss Lumley,”",370138,370152,True
"“—or should I,”",370171,370186,True
“say Mrs.?”,370215,370226,True
"“Nobody has ever married Kate,”",370228,370259,True
"“Quite so. Miss Lumley does not arrive to-day in any case, Lady
Caroline, and Mr. Briggs has—unfortunately, if I may say so—to continue
his journey to-morrow, so that his staying would in no way interfere
with Miss Lumley’s possible movements.”",370292,370536,True
"“Then of course I join in the invitation,”",370538,370580,True
"“Oh,”",115322,115327,True
"“If,”",230686,230691,True
"“any understanding existed between this young fellow and Mrs.
Arbuthnot, there is now going to be trouble. Trouble of a different
nature from the kind I feared, in which Arbuthnot would have played a
leading part, in fact the part of petitioner, but trouble that may need
help and advice none the less for its not being publicly scandalous.
Briggs, impelled by his passions and her beauty, will aspire to the
daughter of the Droitwiches. She, naturally and properly, will repel
him. Mrs. Arbuthnot, left in the cold, will be upset and show it.
Arbuthnot on his arrival will find his wife in enigmatic tears.
Inquiring into their cause, he will be met with an icy reserve. More
trouble may then be expected, and in me they will seek and find their
adviser. When Lotty said Mrs. Arbuthnot wanted her husband, she was
wrong. What Mrs. Arbuthnot wants is Briggs, and it looks uncommonly as
if she were not going to get him. Well, I’m their man.”",371583,372524,True
"“Where are your things, Mr. Briggs?”",372526,372562,True
“Oughtn’t they to be fetched?”,372617,372647,True
“My things?”,372829,372841,True
"“Oh yes—I must fetch them.
They’re in Mezzago. I’ll send Domenico. My fly is waiting in the
village. He can go back in it. I’ll go and tell him.”",372855,373000,True
"“I’m awfully sorry—I keep on
forgetting—I’ll go down and fetch them myself.”",373181,373257,True
"“We can easily send Domenico,”",373259,373289,True
“If ever I saw a perfectly beautiful woman I should die”,374121,374177,True
"“Upon my word,”",374819,374834,True
"“the way one pretty face can turn
a delightful man into an idiot is past all patience.”",374856,374943,True
"“I hope,”",110615,110624,True
"“that you are quite
comfortable here? If you’re not I’ll—I’ll flay them alive.”",377560,377639,True
"“I’m very comfortable indeed,”",377828,377858,True
“If I had dreamed you were coming—”,377872,377907,True
"“It’s a wonderful old place,”",377919,377948,True
“Are you going upstairs?”,378438,378463,True
“Yes.”,219864,219870,True
"“Which room do you sit in? The drawing-room, or the small yellow room?”",378522,378593,True
“In my own room.”,378595,378612,True
“Then I shan’t see you again till dinner?”,379049,379091,True
"“Dinner is at eight,”",379093,379114,True
"“Here we will have an
oleander.”",380578,380610,True
"“Some one who isn’t used to hills,”",383703,383738,True
"“Getting his wind,”",384156,384175,True
“You?”,384658,384664,True
“Here?”,384693,384700,True
"“You must forgive me,”",384886,384908,True
"“Lady Droitwich told me where you were,
and as I happened to be passing through on my way to Rome I thought I
would get out at Mezzago and just look in and see how you were.”",384918,385092,True
“But—didn’t my mother tell you I was doing a rest-cure?”,385094,385150,True
"“Yes. She did. And that’s why I haven’t intruded on you earlier in the
day. I thought you would probably sleep all day, and wake up about now
so as to be fed.”",385152,385311,True
“But—”,131927,131933,True
“I know. I’ve got nothing to say in excuse. I couldn’t help myself.”,385321,385389,True
"“This,”",148728,148735,True
"“comes of mother insisting on having authors to
lunch, and me being so much more amiable in appearance than I really
am.”",385414,385535,True
"“I’m to be fed,”",387658,387674,True
"“at eight, and you must come up and be
fed too. Sit down and get cool and tell me how everybody is.”",387711,387811,True
“May I really dine with you? In these travelling things?”,387813,387870,True
"“Of course. I suppose you’ve left your fly in the village, and will be
going on from Mezzago by the night train.”",388083,388196,True
"“Or stay in Mezzago in an hotel and go on to-morrow. But tell me,”",388198,388264,True
"“about yourself. London has been
extraordinarily dull and empty. Lady Droitwich said you were with
people here she didn’t know. I hope they’ve been kind to you? You
look—well, as if your cure had done everything a cure should.”",388306,388533,True
"“They’ve been very kind,”",388535,388560,True
"“I got them out of an
advertisement.”",388573,388610,True
“An advertisement?”,388612,388631,True
