Quote,Start Location,End Location,Is Quote
“Piano! piano!”,110314,110329,True
"“Va bene, signore, va bene, va bene,”",110388,110425,True
“Piano! piano!”,110314,110329,True
"“She is my sister,”",111268,111287,True
"“Most certainly I would let them be,”",111756,111793,True
"“But I dare say I
shall receive scant support. I have always flown in the face of the
conventions all my life. This is what _I_ call an adventure.”",111805,111952,True
"“We must not submit,”",111954,111975,True
"“I knew he was trying it on. He
is treating us as if we were a party of Cook’s tourists.”",111992,112081,True
“Surely no!”,112083,112095,True
"“Leave them alone,”",112301,112320,True
"“Do we find happiness so often that we should turn it off
the box when it happens to sit there? To be driven by lovers—A king
might envy us, and if we part them it’s more like sacrilege than
anything I know.”",112382,112590,True
“Signorina!”,113169,113181,True
“Signorina!”,113169,113181,True
“Victory at last!”,113452,113470,True
"“It is not victory,”",113547,113567,True
"“It is defeat. You have parted
two people who were happy.”",113586,113644,True
"“We have tried to buy what cannot be bought with money. He has
bargained to drive us, and he is doing it. We have no rights over his
soul.”",113885,114024,True
"“He was not driving us well,”",114140,114169,True
“He jolted us.”,114180,114195,True
"“That I deny. It was as restful as sleeping. Aha! he is jolting us now.
Can you wonder? He would like to throw us out, and most certainly he is
justified. And if I were superstitious I’d be frightened of the girl,
too. It doesn’t do to injure young people. Have you ever heard of
Lorenzo de Medici?”",114197,114496,True
"“Most certainly I have. Do you refer to Lorenzo il Magnifico, or to
Lorenzo, Duke of Urbino, or to Lorenzo surnamed Lorenzino on account of
his diminutive stature?”",114521,114685,True
"“The Lord knows. Possibly he does know, for I refer to Lorenzo the
poet. He wrote a line—so I heard yesterday—which runs like this: ‘Don’t
go fighting against the Spring.’”",114687,114859,True
"“Non fate guerra al Maggio,”",114920,114948,True
"“‘War not with the May’ would
render a correct meaning.”",114962,115018,True
"“The point is, we have warred with it. Look.”",115020,115065,True
"“Fifty miles of Spring, and we’ve come up to admire them. Do you
suppose there’s any difference between Spring in nature and Spring in
man? But there we go, praising the one and condemning the other as
improper, ashamed that the same laws work eternally through both.”",115157,115425,True
“the railway.”,117298,117312,True
“The railway!”,117573,117587,True
"“Oh, but I shall die! Of course it
was the railway!”",117608,117660,True
"“He is the image of
a porter—on, on the South-Eastern.”",117694,117749,True
"“Eleanor, be quiet,”",117751,117771,True
"“Hush!
They’ll hear—the Emersons—”",117809,117843,True
“I can’t stop. Let me go my wicked way. A porter—”,117845,117895,True
“Eleanor!”,117897,117907,True
"“I’m sure it’s all right,”",117909,117935,True
"“The Emersons won’t hear, and
they wouldn’t mind if they did.”",117949,118011,True
“Miss Honeychurch listening!”,118056,118085,True
"“Pouf! Wouf! You
naughty girl! Go away!”",118111,118151,True
"“Oh, Lucy, you ought to be with Mr. Eager, I’m sure.”",118153,118206,True
"“I can’t find them now, and I don’t want to either.”",118208,118260,True
“Mr. Eager will be offended. It is your party.”,118262,118309,True
"“Please, I’d rather stop here with you.”",118311,118351,True
"“No, I agree,”",118353,118367,True
"“It’s like a school feast; the boys
have got separated from the girls. Miss Lucy, you are to go. We wish to
converse on high topics unsuited for your ear.”",118386,118541,True
"“How tired one gets,”",118871,118892,True
"“Oh, I do wish Freddy and
your mother could be here.”",118913,118966,True
"“Then sit you down,”",119146,119166,True
“Observe my foresight.”,119185,119208,True
"“Lucy; without a moment’s doubt, Lucy. The ground will do for me.
Really I have not had rheumatism for years. If I do feel it coming on I
shall stand. Imagine your mother’s feelings if I let you sit in the wet
in your white linen.”",119395,119626,True
"“Here we are, all settled delightfully. Even if my
dress is thinner it will not show so much, being brown. Sit down, dear;
you are too unselfish; you don’t assert yourself enough.”",119692,119872,True
"“Now don’t be alarmed; this isn’t a cold. It’s the tiniest
cough, and I have had it three days. It’s nothing to do with sitting
here at all.”",119897,120038,True
“Dove?”,120457,120464,True
“clergyman”,120824,120835,True
“Dove buoni uomini?”,120838,120858,True
"“Uno—piu—piccolo,”",120957,120975,True
"“Has the cigar been
given to you by Mr. Beebe, the smaller of the two good men?”",121006,121086,True
“would she like to see them?”,121922,121951,True
“Ma buoni uomini.”,121953,121971,True
“What is that?”,122433,122448,True
“Eccolo!”,122802,122811,True
“Courage!”,123033,123043,True
“Courage and love.”,123099,123118,True
“Lucy! Lucy! Lucy!”,124030,124049,True
"“Let us
go immediately,”",125251,125275,True
“The signorino will walk.”,125290,125316,True
"“All the way? He will be hours,”",125318,125350,True
“Apparently. I told him it was unwise.”,125368,125407,True
"“Courage, Miss Honeychurch, courage and faith. If I might say so, there
is something almost blasphemous in this horror of the elements. Are we
seriously to suppose that all these clouds, all this immense electrical
display, is simply called into existence to extinguish you or me?”",126944,127225,True
“No—of course—”,127227,127242,True
"“Even from the scientific standpoint the chances against our being
struck are enormous. The steel knives, the only articles which might
attract the current, are in the other carriage. And, in any case, we
are infinitely safer than if we were walking. Courage—courage and
faith.”",127244,127522,True
“Mr. Eager!”,127944,127956,True
"“We want your assistance. Will you
interpret for us?”",127975,128028,True
“George!”,128030,128039,True
"“Ask your driver which way George went.
The boy may lose his way. He may be killed.”",128059,128143,True
"“Go, Mr. Eager,”",128145,128161,True
"“don’t ask our driver; our driver
is no help. Go and support poor Mr. Beebe—, he is nearly demented.”",128182,128283,True
“He may be killed!”,128285,128304,True
“He may be killed!”,128285,128304,True
"“Typical behaviour,”",128345,128365,True
"“In
the presence of reality that kind of person invariably breaks down.”",128413,128485,True
“What does he know?”,128487,128507,True
"“Charlotte, how much does Mr. Eager know?”",128551,128593,True
"“Nothing, dearest; he knows nothing. But—”",128595,128637,True
"“_he_ knows everything. Dearest, had we better? Shall I?”",128664,128721,True
"“It is dreadful to be entangled with low-class
people. He saw it all.”",128746,128816,True
“Silenzio!”,128872,128883,True
"“Va bene,”",128910,128920,True
"“Charlotte, dear Charlotte, kiss me. Kiss me again. Only you can
understand me. You warned me to be careful. And I—I thought I was
developing.”",129977,130120,True
"“Do not cry, dearest. Take your time.”",130122,130160,True
"“I have been obstinate and silly—worse than you know, far worse. Once
by the river—Oh, but he isn’t killed—he wouldn’t be killed, would he?”",130162,130302,True
“I trust not. One would always pray against that.”,130478,130528,True
"“He is really—I think he was taken by surprise, just as I was before.
But this time I’m not to blame; I want you to believe that. I simply
slipped into those violets. No, I want to be really truthful. I am a
little to blame. I had silly thoughts. The sky, you know, was gold, and
the ground all blue, and for a moment he looked like someone in a
book.”",130530,130882,True
“In a book?”,130884,130896,True
“Heroes—gods—the nonsense of schoolgirls.”,130898,130940,True
“And then?”,130942,130953,True
"“But, Charlotte, you know what happened then.”",130955,131001,True
"“I want to be truthful,”",131234,131258,True
"“It is so hard to be absolutely
truthful.”",131274,131316,True
"“Don’t be troubled, dearest. Wait till you are calmer. We will talk it
over before bed-time in my room.”",131318,131422,True
"“At last,”",132171,132181,True
"“I shall understand myself. I shan’t again be
troubled by things that come out of nothing, and mean I don’t know
what.”",132195,132314,True
"“Well, dear, I at all events am ready for Bedfordshire. Come into my
room, and I will give a good brush to your hair.”",132823,132941,True
“So what is to be done?”,133044,133068,True
"“What is to be done? A point, dearest, which you alone can settle.”",133244,133311,True
"“It has been raining for nearly four hours,”",133768,133812,True
“How do you propose to silence him?”,133867,133903,True
“The driver?”,133905,133918,True
"“My dear girl, no; Mr. George Emerson.”",133920,133959,True
"“I don’t understand,”",134003,134024,True
“How are you going to stop him talking about it?”,134123,134172,True
“I have a feeling that talk is a thing he will never do.”,134174,134231,True
"“I, too, intend to judge him charitably. But unfortunately I have met
the type before. They seldom keep their exploits to themselves.”",134233,134367,True
“Exploits?”,134369,134380,True
"“My poor dear, did you suppose that this was his first? Come here and
listen to me. I am only gathering it from his own remarks. Do you
remember that day at lunch when he argued with Miss Alan that liking
one person is an extra reason for liking another?”",134429,134684,True
"“Yes,”",15169,15175,True
"“Well, I am no prude. There is no need to call him a wicked young man,
but obviously he is thoroughly unrefined. Let us put it down to his
deplorable antecedents and education, if you wish. But we are no
farther on with our question. What do you propose to do?”",134748,135009,True
"“I propose to speak to him,”",135139,135167,True
"“You see, Charlotte, your kindness—I shall never forget it. But—as you
said—it is my affair. Mine and his.”",135226,135333,True
"“And you are going to _implore_ him, to _beg_ him to keep silence?”",135335,135402,True
"“Certainly not. There would be no difficulty. Whatever you ask him he
answers, yes or no; then it is over. I have been frightened of him. But
now I am not one little bit.”",135404,135575,True
"“But we fear him for you, dear. You are so young and inexperienced, you
have lived among such nice people, that you cannot realize what men can
be—how they can take a brutal pleasure in insulting a woman whom her
sex does not protect and rally round. This afternoon, for example, if I
had not arrived, what would have happened?”",135577,135905,True
"“I can’t think,”",135907,135923,True
“What would have happened if I hadn’t arrived?”,136037,136084,True
"“I can’t think,”",135907,135923,True
"“When he insulted you, how would you have replied?”",136121,136172,True
“I hadn’t time to think. You came.”,136174,136209,True
"“Yes, but won’t you tell me now what you would have done?”",136211,136269,True
“I should have—”,136271,136287,True
"“Come away from the window, dear,”",136460,136494,True
"“You will be
seen from the road.”",136515,136548,True
"“Oh, for a real man! We are only two women, you and I. Mr. Beebe is
hopeless. There is Mr. Eager, but you do not trust him. Oh, for your
brother! He is young, but I know that his sister’s insult would rouse
in him a very lion. Thank God, chivalry is not yet dead. There are
still left some men who can reverence woman.”",136838,137157,True
"“It will be a push to catch the morning train, but we must try.”",137305,137369,True
“What train?”,137371,137384,True
“The train to Rome.”,137386,137406,True
“When does the train to Rome go?”,137513,137546,True
“At eight.”,137548,137559,True
“Signora Bertolini would be upset.”,137561,137596,True
"“We must face that,”",137598,137618,True
“She will make us pay for a whole week’s pension.”,137693,137743,True
"“I expect she will. However, we shall be much more comfortable at the
Vyses’ hotel. Isn’t afternoon tea given there for nothing?”",137745,137874,True
"“Yes, but they pay extra for wine.”",137876,137911,True
"“Dearest Lucy, how will you ever forgive me?”",139248,139293,True
"“Charlotte dear, what do you mean? As if I have anything to forgive!”",139462,139531,True
"“You have a great deal, and I have a very great deal to forgive myself,
too. I know well how much I vex you at every turn.”",139533,139656,True
“But no—”,139658,139667,True
"“Ah, but yes! I feel that our tour together is hardly the success I had
hoped. I might have known it would not do. You want someone younger and
stronger and more in sympathy with you. I am too uninteresting and
old-fashioned—only fit to pack and unpack your things.”",139749,140015,True
“Please—”,140017,140026,True
"“My only consolation was that you found people more to your taste, and
were often able to leave me at home. I had my own poor ideas of what a
lady ought to do, but I hope I did not inflict them on you more than
was necessary. You had your own way about these rooms, at all events.”",140028,140309,True
"“You mustn’t say these things,”",140311,140342,True
"“I have been a failure,”",140483,140507,True
"“Failed to make
you happy; failed in my duty to your mother. She has been so generous
to me; I shall never face her again after this disaster.”",140607,140750,True
"“But mother will understand. It is not your fault, this trouble, and it
isn’t a disaster either.”",140752,140849,True
"“It is my fault, it is a disaster. She will never forgive me, and
rightly. For instance, what right had I to make friends with Miss
Lavish?”",140851,140991,True
“Every right.”,140993,141007,True
"“When I was here for your sake? If I have vexed you it is equally true
that I have neglected you. Your mother will see this as clearly as I
do, when you tell her.”",141009,141172,True
“Why need mother hear of it?”,141234,141263,True
“But you tell her everything?”,141265,141295,True
“I suppose I do generally.”,141297,141324,True
"“I dare not break your confidence. There is something sacred in it.
Unless you feel that it is a thing you could not tell her.”",141326,141453,True
"“Naturally I should have told her. But in case she should blame you in
any way, I promise I will not, I am very willing not to. I will never
speak of it either to her or to any one.”",141496,141678,True
"“I wish one word with you in the drawing-room, Mr. Emerson, please.”",143774,143842,True
"“Good-night, Mr.
Emerson.”",143899,143925,True
"“It isn’t true. It can’t all be true. I want not to
be muddled. I want to grow older quickly.”",144025,144119,True
"“Go to bed at once, dear. You need all the rest you can get.”",144156,144217,True
"“Life like a dome of many coloured glass,”",144595,144637,True
“Where aren’t they?”,145417,145437,True
"“I
tell you I’m getting fairly sick.”",145484,145521,True
"“For goodness’ sake go out of my drawing-room, then?”",145523,145576,True
"“I think things are coming to a head,”",145697,145735,True
“Time they did.”,145852,145868,True
“I am glad that Cecil is asking her this once more.”,145870,145922,True
"“It’s his third go, isn’t it?”",145924,145954,True
“Freddy I do call the way you talk unkind.”,145956,145999,True
“I didn’t mean to be unkind.”,146001,146030,True
"“But I do think Lucy might
have got this off her chest in Italy. I don’t know how girls manage
things, but she can’t have said ‘No’ properly before, or she wouldn’t
have to say it again now. Over the whole thing—I can’t explain—I do
feel so uncomfortable.”",146046,146302,True
"“Do you indeed, dear? How interesting!”",146304,146343,True
“I feel—never mind.”,146345,146365,True
"“Just listen to what I have written to Mrs. Vyse. I said: ‘Dear Mrs.
Vyse.’”",146393,146469,True
"“Yes, mother, you told me. A jolly good letter.”",146471,146519,True
"“I said: ‘Dear Mrs. Vyse, Cecil has just asked my permission about it,
and I should be delighted, if Lucy wishes it. But—’”",146521,146644,True
"“I was rather amused at Cecil asking my permission at all. He
has always gone in for unconventionality, and parents nowhere, and so
forth. When it comes to the point, he can’t get on without me.”",146666,146861,True
“Nor me.”,146863,146872,True
“You?”,146874,146880,True
“What do you mean?”,146898,146917,True
“He asked me for my permission also.”,146919,146956,True
“How very odd of him!”,146973,146995,True
“Why so?”,146997,147006,True
"“Why shouldn’t my permission be
asked?”",147031,147070,True
"“What do you know about Lucy or girls or anything? What ever did you
say?”",147072,147146,True
"“I said to Cecil, ‘Take her or leave her; it’s no business of mine!’”",147148,147217,True
“What a helpful answer!”,147219,147243,True
"“The bother is this,”",147329,147350,True
"“Freddy, you must come. There they still are!”",147477,147523,True
“I don’t see you ought to go peeping like that.”,147525,147573,True
“Peeping like that! Can’t I look out of my own window?”,147575,147630,True
“Still page 322?”,147705,147722,True
“The bother is this: I have put my foot in it with Cecil most awfully.”,147894,147965,True
"“Not content with ‘permission’, which I did
give—that is to say, I said, ‘I don’t mind’—well, not content with
that, he wanted to know whether I wasn’t off my head with joy. He
practically put it like this: Wasn’t it a splendid thing for Lucy and
for Windy Corner generally if he married her? And he would have an
answer—he said it would strengthen his hand.”",147990,148349,True
"“I hope you gave a careful answer, dear.”",148351,148392,True
“I answered ‘No’”,148394,148411,True
"“There! Fly into a
stew! I can’t help it—had to say it. I had to say no. He ought never to
have asked me.”",148446,148552,True
“Ridiculous child!”,148554,148573,True
"“You think you’re so holy and
truthful, but really it’s only abominable conceit. Do you suppose that
a man like Cecil would take the slightest notice of anything you say? I
hope he boxed your ears. How dare you say no?”",148592,148811,True
"“Oh, do keep quiet, mother! I had to say no when I couldn’t say yes. I
tried to laugh as if I didn’t mean what I said, and, as Cecil laughed
too, and went away, it may be all right. But I feel my foot’s in it.
Oh, do keep quiet, though, and let a man do some work.”",148813,149078,True
"“No,”",38093,38098,True
"“I shall not keep quiet. You know all that has passed between
them in Rome; you know why he is down here, and yet you deliberately
insult him, and try to turn him out of my house.”",149161,149341,True
“Not a bit!”,149343,149355,True
"“I only let out I didn’t like him. I don’t
hate him, but I don’t like him. What I mind is that he’ll tell Lucy.”",149368,149480,True
"“Well, _I_ like him,”",149520,149541,True
"“I know his mother; he’s
good, he’s clever, he’s rich, he’s well connected—Oh, you needn’t kick
the piano! He’s well connected—I’ll say it again if you like: he’s well
connected.”",149565,149744,True
“And he has beautiful manners.”,149833,149864,True
"“I liked him till just now. I suppose it’s having him spoiling Lucy’s
first week at home; and it’s also something that Mr. Beebe said, not
knowing.”",149866,150014,True
“Mr. Beebe?”,150016,150028,True
"“I don’t
see how Mr. Beebe comes in.”",150078,150115,True
"“You know Mr. Beebe’s funny way, when you never quite know what he
means. He said: ‘Mr. Vyse is an ideal bachelor.’ I was very cute, I
asked him what he meant. He said ‘Oh, he’s like me—better detached.’ I
couldn’t make him say any more, but it set me thinking. Since Cecil has
come after Lucy he hasn’t been so pleasant, at least—I can’t explain.”",150117,150465,True
"“You never can, dear. But I can. You are jealous of Cecil because he
may stop Lucy knitting you silk ties.”",150467,150574,True
“Will this do?”,151034,151049,True
"“‘Dear Mrs. Vyse,—Cecil has just
asked my permission about it, and I should be delighted if Lucy wishes
it.’ Then I put in at the top, ‘and I have told Lucy so.’ I must write
the letter out again—‘and I have told Lucy so. But Lucy seems very
uncertain, and in these days young people must decide for themselves.’
I said that because I didn’t want Mrs. Vyse to think us old-fashioned.
She goes in for lectures and improving her mind, and all the time a
thick layer of flue under the beds, and the maid’s dirty thumb-marks
where you turn on the electric light. She keeps that flat abominably—”",151069,151660,True
"“Suppose Lucy marries Cecil, would she live in a flat, or in the
country?”",151662,151736,True
"“Don’t interrupt so foolishly. Where was I? Oh yes—‘Young people must
decide for themselves. I know that Lucy likes your son, because she
tells me everything, and she wrote to me from Rome when he asked her
first.’ No, I’ll cross that last bit out—it looks patronizing. I’ll
stop at ‘because she tells me everything.’ Or shall I cross that out,
too?”",151738,152088,True
"“Cross it out, too,”",152090,152110,True
"“Then the whole thing runs: ‘Dear Mrs. Vyse.—Cecil has just asked my
permission about it, and I should be delighted if Lucy wishes it, and I
have told Lucy so. But Lucy seems very uncertain, and in these days
young people must decide for themselves. I know that Lucy likes your
son, because she tells me everything. But I do not know—’”",152155,152491,True
“Look out!”,152493,152504,True
"“Oh, Cecil!”",154092,154104,True
"“oh, Cecil, do tell me!”",154119,154143,True
"“I promessi sposi,”",154145,154164,True
"“She has accepted me,”",154206,154228,True
"“I am so glad,”",154338,154353,True
“Welcome as one of the family!”,154693,154724,True
"“This is indeed a joyous day! I feel sure that you
will make our dear Lucy happy.”",154782,154864,True
"“I hope so,”",154866,154878,True
“We mothers—”,154937,154950,True
"“I say, Lucy!”",155186,155200,True
“Steady on!”,155465,155477,True
“Not a kiss for me?”,155479,155499,True
"“Would you take them into the garden and tell Mrs. Honeychurch all
about it?”",155542,155619,True
“And I’d stop here and tell my mother.”,155637,155676,True
“We go with Lucy?”,155678,155696,True
"“Yes, you go with Lucy.”",155732,155756,True
“story.”,156935,156943,True
"“Dear Mrs. Vyse,”",158266,158283,True
"“He is only a boy,”",159366,159385,True
"“I
represent all that he despises. Why should he want me for a
brother-in-law?”",159400,159479,True
“Mr. Beebe!”,159698,159710,True
"“I’ve come for tea, Mr. Vyse. Do you suppose that I shall get it?”",159921,159987,True
"“I should say so. Food is the thing one does get here—Don’t sit in that
chair; young Honeychurch has left a bone in it.”",159989,160109,True
“Pfui!”,160111,160118,True
"“I know,”",160120,160129,True
"“I know. I can’t think why Mrs. Honeychurch
allows it.”",160142,160197,True
“I’ve come for tea and for gossip. Isn’t this news?”,160362,160414,True
"“News? I don’t understand you,”",160416,160447,True
“News?”,160460,160467,True
"“I met Sir Harry Otway as I came up; I have every reason to hope that I
am first in the field. He has bought Cissie and Albert from Mr. Flack!”",160542,160685,True
“Has he indeed?”,160687,160703,True
"“Unpardonable question! To have stopped a week at Windy Corner and not
to have met Cissie and Albert, the semi-detached villas that have been
run up opposite the church! I’ll set Mrs. Honeychurch after you.”",161017,161224,True
"“I’m shockingly stupid over local affairs,”",161226,161269,True
"“I can’t even remember the difference between a Parish
Council and a Local Government Board. Perhaps there is no difference,
or perhaps those aren’t the right names. I only go into the country to
see my friends and to enjoy the scenery. It is very remiss of me. Italy
and London are the only places where I don’t feel to exist on
sufferance.”",161300,161642,True
"“Let me see, Mr. Vyse—I forget—what is your profession?”",161746,161802,True
"“I have no profession,”",161804,161827,True
"“It is another example of my
decadence. My attitude—quite an indefensible one—is that so long as I
am no trouble to any one I have a right to do as I like. I know I ought
to be getting money out of people, or devoting myself to things I don’t
care a straw about, but somehow, I’ve not been able to begin.”",161840,162145,True
"“You are very fortunate,”",162147,162172,True
"“It is a wonderful
opportunity, the possession of leisure.”",162189,162248,True
"“I am glad that you approve. I daren’t face the healthy person—for
example, Freddy Honeychurch.”",162428,162524,True
"“Oh, Freddy’s a good sort, isn’t he?”",162526,162563,True
“Admirable. The sort who has made England what she is.”,162565,162620,True
“Where are the others?”,162957,162980,True
"“I insist on extracting
tea before evening service.”",163005,163057,True
"“I suppose Anne never told them you were here. In this house one is so
coached in the servants the day one arrives. The fault of Anne is that
she begs your pardon when she hears you perfectly, and kicks the
chair-legs with her feet. The faults of Mary—I forget the faults of
Mary, but they are very grave. Shall we look in the garden?”",163059,163394,True
"“I know the faults of Mary. She leaves the dust-pans standing on the
stairs.”",163396,163473,True
"“The fault of Euphemia is that she will not, simply will not, chop the
suet sufficiently small.”",163475,163571,True
“The faults of Freddy—”,163624,163647,True
"“Ah, he has too many. No one but his mother can remember the faults of
Freddy. Try the faults of Miss Honeychurch; they are not innumerable.”",163666,163807,True
"“She has none,”",163809,163824,True
“I quite agree. At present she has none.”,163868,163909,True
“At present?”,163911,163924,True
"“I’m not cynical. I’m only thinking of my pet theory about Miss
Honeychurch. Does it seem reasonable that she should play so
wonderfully, and live so quietly? I suspect that one day she will be
wonderful in both. The water-tight compartments in her will break down,
and music and life will mingle. Then we shall have her heroically good,
heroically bad—too heroic, perhaps, to be good or bad.”",163926,164319,True
“And at present you think her not wonderful as far as life goes?”,164361,164426,True
"“Well, I must say I’ve only seen her at Tunbridge Wells, where she was
not wonderful, and at Florence. Since I came to Summer Street she has
been away. You saw her, didn’t you, at Rome and in the Alps. Oh, I
forgot; of course, you knew her before. No, she wasn’t wonderful in
Florence either, but I kept on expecting that she would be.”",164428,164764,True
“In what way?”,164766,164780,True
"“I could as easily tell you what tune she’ll play next. There was
simply the sense that she had found wings, and meant to use them. I can
show you a beautiful picture in my Italian diary: Miss Honeychurch as a
kite, Miss Bartlett holding the string. Picture number two: the string
breaks.”",164872,165161,True
“But the string never broke?”,165329,165358,True
"“No. I mightn’t have seen Miss Honeychurch rise, but I should certainly
have heard Miss Bartlett fall.”",165360,165463,True
"“It has broken now,”",165465,165485,True
“Broken? What do you mean?”,165771,165798,True
"“I meant,”",165800,165810,True
“that she is going to marry me.”,165831,165863,True
"“I am sorry; I must apologize. I had no idea you were intimate with
her, or I should never have talked in this flippant, superficial way.
Mr. Vyse, you ought to have stopped me.”",165966,166144,True
"“I am sorry I have given you a shock,”",166596,166634,True
"“I fear that
Lucy’s choice does not meet with your approval.”",166650,166711,True
"“Not that. But you ought to have stopped me. I know Miss Honeychurch
only a little as time goes. Perhaps I oughtn’t to have discussed her so
freely with any one; certainly not with you.”",166713,166899,True
“You are conscious of having said something indiscreet?”,166901,166957,True
"“No, I have said nothing indiscreet. I foresaw at Florence that her
quiet, uneventful childhood must end, and it has ended. I realized
dimly enough that she might take some momentous step. She has taken it.
She has learnt—you will let me talk freely, as I have begun freely—she
has learnt what it is to love: the greatest lesson, some people will
tell you, that our earthly life provides.”",167128,167517,True
"“She
has learnt through you,”",167609,167638,True
"“let it be your care that her knowledge is profitable
to her.”",167701,167763,True
“Grazie tante!”,167765,167780,True
“Have you heard?”,167820,167837,True
"“Oh, Mr. Beebe, have you heard the news?”",167900,167941,True
“Indeed I have!”,168050,168066,True
"“Mrs.
Honeychurch, I’m going to do what I am always supposed to do, but
generally I’m too shy. I want to invoke every kind of blessing on them,
grave and gay, great and small. I want them all their lives to be
supremely good and supremely happy as husband and wife, as father and
mother. And now I want my tea.”",168186,168497,True
"“You only asked for it just in time,”",168499,168536,True
"“How dare you
be serious at Windy Corner?”",168556,168598,True
“Fiasco”,170013,170021,True
“Do you go to much of this sort of thing?”,171303,171345,True
"“Oh, now and then,”",171385,171404,True
“Is it typical of country society?”,171449,171484,True
"“I suppose so. Mother, would it be?”",171486,171522,True
"“Plenty of society,”",171524,171544,True
"“To me it seemed perfectly appalling, disastrous, portentous.”",171704,171766,True
“I am so sorry that you were stranded.”,171768,171807,True
"“Not that, but the congratulations. It is so disgusting, the way an
engagement is regarded as public property—a kind of waste place where
every outsider may shoot his vulgar sentiment. All those old women
smirking!”",171809,172024,True
"“One has to go through it, I suppose. They won’t notice us so much next
time.”",172026,172104,True
"“But my point is that their whole attitude is wrong. An
engagement—horrid word in the first place—is a private matter, and
should be treated as such.”",172106,172256,True
“How tiresome!”,172637,172652,True
“Couldn’t you have escaped to tennis?”,172663,172701,True
"“I don’t play tennis—at least, not in public. The neighbourhood is
deprived of the romance of me being athletic. Such romance as I have is
that of the Inglese Italianato.”",172703,172874,True
“Inglese Italianato?”,172876,172897,True
“E un diavolo incarnato! You know the proverb?”,172899,172946,True
"“Well,”",173172,173179,True
"“I cannot help it if they do disapprove of me. There
are certain irremovable barriers between myself and them, and I must
accept them.”",173189,173324,True
"“We all have our limitations, I suppose,”",173326,173367,True
"“Sometimes they are forced on us, though,”",173385,173427,True
“How?”,97395,97401,True
"“It makes a difference doesn’t it, whether we fully fence ourselves in,
or whether we are fenced out by the barriers of others?”",173521,173649,True
“Difference?”,173716,173729,True
"“I don’t see any
difference. Fences are fences, especially when they are in the same
place.”",173770,173862,True
"“We were speaking of motives,”",173864,173894,True
"“My dear Cecil, look here.”",173941,173968,True
"“This is me. That’s Windy Corner. The rest of the
pattern is the other people. Motives are all very well, but the fence
comes here.”",174032,174164,True
"“We weren’t talking of real fences,”",174166,174202,True
"“Oh, I see, dear—poetry.”",174225,174250,True
"“I tell you who has no ‘fences,’ as you call them,”",174319,174370,True
"“and
that’s Mr. Beebe.”",174381,174404,True
“A parson fenceless would mean a parson defenceless.”,174406,174459,True
“Don’t you like Mr. Beebe?”,174618,174645,True
“I never said so!”,174671,174689,True
"“I consider him far above the average. I
only denied—”",174700,174754,True
"“Now, a clergyman that I do hate,”",174824,174858,True
"“a clergyman that does have fences, and the most dreadful
ones, is Mr. Eager, the English chaplain at Florence. He was truly
insincere—not merely the manner unfortunate. He was a snob, and so
conceited, and he did say such unkind things.”",174906,175144,True
“What sort of things?”,175146,175168,True
"“There was an old man at the Bertolini whom he said had murdered his
wife.”",175170,175245,True
“Perhaps he had.”,175247,175264,True
“No!”,9370,9375,True
“Why ‘no’?”,175273,175284,True
"“He was such a nice old man, I’m sure.”",175286,175325,True
"“Well, I did try to sift the thing. Mr. Eager would never come to the
point. He prefers it vague—said the old man had ‘practically’ murdered
his wife—had murdered her in the sight of God.”",175373,175561,True
"“Hush, dear!”",175563,175576,True
"“But isn’t it intolerable that a person whom we’re told to imitate
should go round spreading slander? It was, I believe, chiefly owing to
him that the old man was dropped. People pretended he was vulgar, but
he certainly wasn’t that.”",175610,175844,True
“Poor old man! What was his name?”,175846,175880,True
"“Harris,”",175882,175891,True
"“Let’s hope that Mrs. Harris there warn’t no sich person,”",175911,175969,True
“Isn’t Mr. Eager a parson of the cultured type?”,176017,176065,True
"“I don’t know. I hate him. I’ve heard him lecture on Giotto. I hate
him. Nothing can hide a petty nature. I _hate_ him.”",176077,176197,True
"“My goodness gracious me, child!”",176199,176232,True
"“You’ll blow
my head off! Whatever is there to shout over? I forbid you and Cecil to
hate any more clergymen.”",176256,176366,True
"“I count myself a lucky person,”",177301,177333,True
"“When I’m in London I
feel I could never live out of it. When I’m in the country I feel the
same about the country. After all, I do believe that birds and trees
and the sky are the most wonderful things in life, and that the people
who live amongst them must be the best. It’s true that in nine cases
out of ten they don’t seem to notice anything. The country gentleman
and the country labourer are each in their way the most depressing of
companions. Yet they may have a tacit sympathy with the workings of
Nature which is denied to us of the town. Do you feel that, Mrs.
Honeychurch?”",177348,177934,True
"“‘Come down, O maid, from yonder mountain height,’”",178352,178403,True
“What height?”,178479,178493,True
"“‘Come down, O maid, from yonder mountain height,
What pleasure lives in height (the shepherd sang).
In height and in the splendour of the hills?’


Let us take Mrs. Honeychurch’s advice and hate clergymen no more.
What’s this place?”",178495,178729,True
"“Summer Street, of course,”",178731,178758,True
“Cissie”,179449,179457,True
“Albert”,179495,179503,True
“Albert”,179495,179503,True
“Cissie”,179449,179457,True
“The place is ruined!”,180108,180130,True
"“Summer Street
will never be the same again.”",180161,180206,True
“Cissie’s”,180232,180242,True
“Stop!”,42557,42564,True
"“Here’s Sir Harry. Now we shall know. Sir Harry, pull those things down
at once!”",180362,180443,True
"“Mrs. Honeychurch, I meant to. I can’t, I really can’t turn out Miss
Flack.”",180517,180593,True
