Quote,Start Location,End Location,Is Quote
"“Many, many a poor soul
hath given its confidence to me, not only on the death-bed, but while
strong in life, and fair in reputation. And ever, after such an
outpouring, O, what a relief have I witnessed in those sinful
brethren! even as in one who at last draws free air, after long
stifling with his own polluted breath. How can it be otherwise? Why
should a wretched man, guilty, we will say, of murder, prefer to keep
the dead corpse buried in his own heart, rather than fling it forth at
once, and let the universe take care of it!”",249021,249558,True
"“Yet some men bury their secrets thus,”",249560,249599,True
"“True; there are such men,”",249630,249657,True
"“But, not to
suggest more obvious reasons, it may be that they are kept silent by
the very constitution of their nature. Or,—can we not suppose
it?—guilty as they may be, retaining, nevertheless, a zeal for God’s
glory and man’s welfare, they shrink from displaying themselves black
and filthy in the view of men; because, thenceforward, no good can be
achieved by them; no evil of the past be redeemed by better service.
So, to their own unutterable torment, they go about among their
fellow-creatures, looking pure as new-fallen snow while their hearts
are all speckled and spotted with iniquity of which they cannot rid
themselves.”",249683,250318,True
"“These men deceive themselves,”",250320,250351,True
"“They fear to take up the shame that rightfully
belongs to them. Their love for man, their zeal for God’s
service,—these holy impulses may or may not coexist in their hearts
with the evil inmates to which their guilt has unbarred the door, and
which must needs propagate a hellish breed within them. But, if they
seek to glorify God, let them not lift heavenward their unclean hands!
If they would serve their fellow-men, let them do it by making
manifest the power and reality of conscience, in constraining them to
penitential self-abasement! Wouldst thou have me to believe, O wise
and pious friend, that a false show can be better—can be more for
God’s glory, or man’s welfare—than God’s own truth? Trust me, such
men deceive themselves!”",250467,251209,True
"“It may be so,”",251211,251226,True
"“But, now, I would ask of my
well-skilled physician, whether, in good sooth, he deems me to have
profited by his kindly care of this weak frame of mine?”",251455,251608,True
"“There is no law, nor reverence for authority, no regard for human
ordinances or opinions, right or wrong, mixed up with that child’s
composition,”",252803,252950,True
"“I
saw her, the other day, bespatter the Governor himself with water, at
the cattle-trough in Spring Lane. What, in Heaven’s name, is she? Is
the imp altogether evil? Hath she affections? Hath she any
discoverable principle of being?”",253004,253238,True
"“None, save the freedom of a broken law,”",253240,253281,True
"“Whether capable of good, I know not.”",253378,253416,True
"“Come
away, mother! Come away, or yonder old Black Man will catch you! He
hath got hold of the minister already. Come away, mother, or he will
catch you! But he cannot catch little Pearl!”",253956,254144,True
"“There goes a woman,”",254574,254595,True
"“who, be her demerits what they may, hath none of that mystery of
hidden sinfulness which you deem so grievous to be borne. Is Hester
Prynne the less miserable, think you, for that scarlet letter on her
breast?”",254640,254851,True
"“I do verily believe it,”",254853,254878,True
"“Nevertheless, I
cannot answer for her. There was a look of pain in her face, which I
would gladly have been spared the sight of. But still, methinks, it
must needs be better for the sufferer to be free to show his pain, as
this poor woman Hester is, than to cover it all up in his heart.”",254903,255192,True
"“You inquired of me, a little time agone,”",255306,255348,True
"“my
judgment as touching your health.”",255369,255407,True
"“I did,”",255409,255417,True
"“and would gladly learn it. Speak
frankly, I pray you, be it for life or death.”",255442,255522,True
"“Freely, then, and plainly,”",255524,255552,True
"“the disorder is a
strange one; not so much in itself, nor as outwardly manifested,—in
so far, at least, as the symptoms have been laid open to my
observation. Looking daily at you, my good Sir, and watching the
tokens of your aspect, now for months gone by, I should deem you a man
sore sick, it may be, yet not so sick but that an instructed and
watchful physician might well hope to cure you. But—I know not what
to say—the disease is what I seem to know, yet know it not.”",255643,256119,True
"“You speak in riddles, learned Sir,”",256121,256157,True
"“Then, to speak more plainly,”",256217,256247,True
"“and I crave
pardon, Sir,—should it seem to require pardon,—for this needful
plainness of my speech. Let me ask,—as your friend,—as one having
charge, under Providence, of your life and physical well-being,—hath
all the operation of this disorder been fairly laid open and recounted
to me?”",256273,256563,True
“How can you question it?”,256565,256591,True
"“Surely, it were
child’s play, to call in a physician, and then hide the sore!”",256612,256691,True
"“You would tell me, then, that I know all?”",256693,256736,True
"“Be it so! But, again! He to
whom only the outward and physical evil is laid open, knoweth,
oftentimes, but half the evil which he is called upon to cure. A
bodily disease, which we look upon as whole and entire within itself,
may, after all, be but a symptom of some ailment in the spiritual
part. Your pardon, once again, good Sir, if my speech give the shadow
of offence. You, Sir, of all men whom I have known, are he whose body
is the closest conjoined, and imbued, and identified, so to speak,
with the spirit whereof it is the instrument.”",256871,257417,True
"“Then I need ask no further,”",257419,257448,True
"“You deal not, I take it, in medicine for the
soul!”",257509,257561,True
"“Thus, a sickness,”",257563,257582,True
"“a sickness, a sore place, if we may
so call it, in your spirit, hath immediately its appropriate
manifestation in your bodily frame. Would you, therefore, that your
physician heal the bodily evil? How may this be, unless you first lay
open to him the wound or trouble in your soul?”",257797,258080,True
“No!—not to thee!—not to an earthly physician!”,258082,258129,True
"“Not to thee!
But if it be the soul’s disease, then do I commit myself to the one
Physician of the soul! He, if it stand with his good pleasure, can
cure; or he can kill! Let him do with me as, in his justice and
wisdom, he shall see good. But who art thou, that meddlest in this
matter?—that dares thrust himself between the sufferer and his God?”",258264,258612,True
"“It is as well to have made this step,”",258665,258704,True
"“There is
nothing lost. We shall be friends again anon. But see, now, how
passion takes hold upon this man, and hurrieth him out of himself! As
with one passion, so with another! He hath done a wild thing erenow,
this pious Master Dimmesdale, in the hot passion of his heart!”",258789,259065,True
“A rare case!”,260355,260369,True
"“I must needs look deeper into it. A
strange sympathy betwixt soul and body! Were it only for the art’s
sake, I must search this matter to the bottom!”",260383,260534,True
"“I, whom you behold in these black
garments of the priesthood,—I, who ascend the sacred desk, and turn
my pale face heavenward, taking upon myself to hold communion, in your
behalf, with the Most High Omniscience,—I, in whose daily life you
discern the sanctity of Enoch,—I, whose footsteps, as you suppose,
leave a gleam along my earthly track, whereby the pilgrims that shall
come after me may be guided to the regions of the blest,—I, who have
laid the hand of baptism upon your children,—I, who have breathed the
parting prayer over your dying friends, to whom the Amen sounded
faintly from a world which they had quitted,—I, your pastor, whom you
so reverence and trust, am utterly a pollution and a lie!”",270707,271417,True
“The godly youth!”,272454,272472,True
"“The saint on
earth! Alas, if he discern such sinfulness in his own white soul, what
horrid spectacle would he behold in thine or mine!”",272501,272637,True
“It is done!”,280062,280075,True
"“The whole town will awake, and hurry forth, and find me here!”",280133,280196,True
"“A good evening to you, venerable Father Wilson! Come up hither, I
pray you, and pass a pleasant hour with me!”",284033,284144,True
“Pearl! Little Pearl!”,287333,287355,True
“Hester! Hester Prynne! Are you there?”,287418,287457,True
“Yes; it is Hester Prynne!”,287459,287486,True
"“It is I, and my little Pearl.”",287625,287656,True
"“Whence come you, Hester?”",287658,287684,True
“What sent you hither?”,287705,287728,True
"“I have been watching at a death-bed,”",287730,287768,True
"“at
Governor Winthrop’s death-bed, and have taken his measure for a robe,
and am now going homeward to my dwelling.”",287793,287909,True
"“Come up hither, Hester, thou and little Pearl,”",287911,287959,True
"“Ye have both been here before, but I was not with you.
Come up hither once again, and we will stand all three together!”",287994,288115,True
“Minister!”,288584,288595,True
"“What wouldst thou say, child?”",288621,288652,True
"“Wilt thou stand here with mother and me, to-morrow noontide?”",288676,288738,True
"“Nay; not so, my little Pearl,”",288756,288787,True
"“Not so, my child. I shall,
indeed, stand with thy mother and thee one other day, but not
to-morrow.”",289067,289168,True
"“A moment longer, my child!”",289254,289282,True
"“But wilt thou promise,”",289293,289317,True
"“to take my hand, and mother’s
hand, to-morrow noontide?”",289331,289388,True
"“Not then, Pearl,”",289390,289408,True
“but another time.”,289428,289447,True
“And what other time?”,289449,289471,True
"“At the great judgment day,”",289494,289522,True
"“Then, and there, before the
judgment-seat, thy mother, and thou, and I must stand together. But
the daylight of this world shall not see our meeting!”",289665,289816,True
“They stood in the noon of that strange splendor”,289855,289904,True
"“Who is that man, Hester?”",295139,295165,True
"“I shiver at him! Dost thou know the man? I hate him, Hester!”",295211,295273,True
"“I tell thee, my soul shivers at him!”",295317,295355,True
"“Who is he? Who is he? Canst thou do nothing for me? I have a nameless
horror of the man!”",295385,295475,True
"“Minister,”",295477,295488,True
“I can tell thee who he is!”,295508,295536,True
"“Quickly, then, child!”",295538,295561,True
“Quickly!—and as low as thou canst whisper.”,295616,295660,True
“Dost thou mock me now?”,296076,296100,True
“Thou wast not bold!—thou wast not true!”,296121,296162,True
"“Thou
wouldst not promise to take my hand, and mother’s hand, to-morrow
noontide!”",296183,296265,True
"“Worthy Sir,”",296267,296280,True
"“Pious Master Dimmesdale, can this be you? Well,
well, indeed! We men of study, whose heads are in our books, have need
to be straitly looked after! We dream in our waking moments, and walk
in our sleep. Come, good Sir, and my dear friend, I pray you, let me
lead you home!”",296355,296629,True
“How knewest thou that I was here?”,296631,296666,True
"“Verily, and in good faith,”",296699,296727,True
"“I knew
nothing of the matter. I had spent the better part of the night at the
bedside of the worshipful Governor Winthrop, doing what my poor skill
might to give him ease. He going home to a better world, I, likewise,
was on my way homeward, when this strange light shone out. Come with
me, I beseech you, Reverend Sir; else you will be poorly able to do
Sabbath duty to-morrow. Aha! see now, how they trouble the
brain,—these books!—these books! You should study less, good Sir,
and take a little pastime; or these night-whimseys will grow upon
you.”",296758,297310,True
"“I will go home with you,”",297312,297338,True
"“It was found,”",298048,298063,True
"“this morning, on the scaffold where
evil-doers are set up to public shame. Satan dropped it there, I take
it, intending a scurrilous jest against your reverence. But, indeed,
he was blind and foolish, as he ever and always is. A pure hand needs
no glove to cover it!”",298081,298349,True
"“Thank you, my good friend,”",298351,298379,True
"“Yes, it seems to be my glove, indeed!”",298558,298597,True
"“And since Satan saw fit to steal it, your reverence must needs handle
him without gloves, henceforward,”",298599,298704,True
"“But did your reverence hear of the portent that was seen
last night?—a great red letter in the sky,—the letter A, which we
interpret to stand for Angel. For, as our good Governor Winthrop was
made an angel this past night, it was doubtless held fit that there
should be some notice thereof!”",298746,299038,True
"“No,”",299040,299045,True
“I had not heard of it.”,299069,299093,True
"“Do you see that
woman with the embroidered badge?”",306458,306509,True
"“It is
our Hester,—the town’s own Hester, who is so kind to the poor, so
helpful to the sick, so comfortable to the afflicted!”",306539,306666,True
“This is a better place! Come thou into the pool!”,317056,317106,True
"“I would speak a word with you,”",317363,317395,True
"“a word that concerns us
much.”",317406,317437,True
"“Aha! and is it Mistress Hester that has a word for old Roger
Chillingworth?”",317439,317516,True
"“With all my heart! Why, Mistress, I hear good tidings of you
on all hands! No longer ago than yester-eve, a magistrate, a wise and
godly man, was discoursing of your affairs, Mistress Hester, and
whispered me that there had been question concerning you in the
council. It was debated whether or no, with safety to the common weal,
yonder scarlet letter might be taken off your bosom. On my life,
Hester, I made my entreaty to the worshipful magistrate that it might
be done forthwith!”",317573,318059,True
"“It lies not in the pleasure of the magistrates to take off this
badge,”",318061,318133,True
"“Were I worthy to be quit of it, it
would fall away of its own nature, or be transformed into something
that should speak a different purport.”",318157,318300,True
"“Nay, then, wear it, if it suit you better,”",318302,318346,True
"“A woman
must needs follow her own fancy, touching the adornment of her person.
The letter is gayly embroidered, and shows right bravely on your
bosom!”",318360,318512,True
"“What see you in my face,”",320238,320264,True
"“that you look at it
so earnestly?”",320286,320321,True
"“Something that would make me weep, if there were any tears bitter
enough for it,”",320323,320405,True
"“But let it pass! It is of yonder
miserable man that I would speak.”",320420,320488,True
“And what of him?”,320490,320508,True
"“Not to hide the truth,
Mistress Hester, my thoughts happen just now to be busy with the
gentleman. So speak freely; and I will make answer.”",320673,320814,True
"“When we last spake together,”",320816,320846,True
"“now seven years ago, it
was your pleasure to extort a promise of secrecy, as touching the
former relation betwixt yourself and me. As the life and good fame of
yonder man were in your hands, there seemed no choice to me, save to
be silent, in accordance with your behest. Yet it was not without
heavy misgivings that I thus bound myself; for, having cast off all
duty towards other human beings, there remained a duty towards him;
and something whispered me that I was betraying it, in pledging myself
to keep your counsel. Since that day, no man is so near to him as you.
You tread behind his every footstep. You are beside him, sleeping and
waking. You search his thoughts. You burrow and rankle in his heart!
Your clutch is on his life, and you cause him to die daily a living
death; and still he knows you not. In permitting this, I have surely
acted a false part by the only man to whom the power was left me to be
true!”",320860,321787,True
“What choice had you?”,321789,321811,True
"“My finger, pointed
at this man, would have hurled him from his pulpit into a
dungeon,—thence, peradventure, to the gallows!”",321839,321964,True
“It had been better so!”,321966,321990,True
“What evil have I done the man?”,322012,322044,True
"“I
tell thee, Hester Prynne, the richest fee that ever physician earned
from monarch could not have bought such care as I have wasted on this
miserable priest! But for my aid, his life would have burned away in
torments, within the first two years after the perpetration of his
crime and thine. For, Hester, his spirit lacked the strength that
could have borne up, as thine has, beneath a burden like thy scarlet
letter. O, I could reveal a goodly secret! But enough! What art can
do, I have exhausted on him. That he now breathes, and creeps about on
earth, is owing all to me!”",322078,322657,True
“Better he had died at once!”,322659,322688,True
"“Yea, woman, thou sayest truly!”",322710,322742,True
"“Better
had he died at once! Never did mortal suffer what this man has
suffered. And all, all, in the sight of his worst enemy! He has been
conscious of me. He has felt an influence dwelling always upon him
like a curse. He knew, by some spiritual sense,—for the Creator never
made another being so sensitive as this,—he knew that no friendly
hand was pulling at his heart-strings, and that an eye was looking
curiously into him, which sought only evil, and found it. But he knew
not that the eye and hand were mine! With the superstition common to
his brotherhood, he fancied himself given over to a fiend, to be
tortured with frightful dreams, and desperate thoughts, the sting of
remorse, and despair of pardon; as a foretaste of what awaits him
beyond the grave. But it was the constant shadow of my presence!—the
closest propinquity of the man whom he had most vilely wronged!—and
who had grown to exist only by this perpetual poison of the direst
revenge! Yea, indeed!—he did not err!—there was a fiend at his
elbow! A mortal man, with once a human heart, has become a fiend for
his especial torment!”",322837,323944,True
“Hast thou not tortured him enough?”,324376,324412,True
“Has he not paid thee all?”,324455,324482,True
“No!—no!—He has but increased the debt!”,324484,324524,True
"“Dost thou remember me, Hester, as I was nine
years agone? Even then, I was in the autumn of my days, nor was it the
early autumn. But all my life had been made up of earnest, studious,
thoughtful, quiet years, bestowed faithfully for the increase of mine
own knowledge, and faithfully, too, though this latter object was but
casual to the other,—faithfully for the advancement of human welfare.
No life had been more peaceful and innocent than mine; few lives so
rich with benefits conferred. Dost thou remember me? Was I not, though
you might deem me cold, nevertheless a man thoughtful for others,
craving little for himself,—kind, true, just, and of constant, if not
warm affections? Was I not all this?”",324639,325347,True
"“All this, and more,”",325349,325370,True
“And what am I now?”,325385,325405,True
"“I
have already told thee what I am! A fiend! Who made me so?”",325514,325576,True
“It was myself!”,325578,325594,True
"“It was I, not less than
he. Why hast thou not avenged thyself on me?”",325621,325691,True
"“I have left thee to the scarlet letter,”",325693,325734,True
"“If that have not avenged me, I can do no more!”",325764,325812,True
“It has avenged thee!”,325855,325877,True
"“I judged no less,”",325903,325922,True
"“And now, what wouldst thou
with me touching this man?”",325943,325998,True
"“I must reveal the secret,”",326000,326027,True
"“He must discern
thee in thy true character. What may be the result, I know not. But
this long debt of confidence, due from me to him, whose bane and ruin
I have been, shall at length be paid. So far as concerns the overthrow
or preservation of his fair fame and his earthly state, and perchance
his life, he is in thy hands. Nor do I,—whom the scarlet letter has
disciplined to truth, though it be the truth of red-hot iron, entering
into the soul,—nor do I perceive such advantage in his living any
longer a life of ghastly emptiness, that I shall stoop to implore thy
mercy. Do with him as thou wilt! There is no good for him,—no good
for me,—no good for thee! There is no good for little Pearl! There is
no path to guide us out of this dismal maze!”",326053,326806,True
"“Woman, I could wellnigh pity thee!”",326808,326844,True
"“Thou hadst great
elements. Peradventure, hadst thou met earlier with a better love than
mine, this evil had not been. I pity thee, for the good that has been
wasted in thy nature!”",326994,327175,True
"“And I thee,”",327177,327190,True
"“for the hatred that has
transformed a wise and just man to a fiend! Wilt thou yet purge it out
of thee, and be once more human? If not for his sake, then doubly for
thine own! Forgive, and leave his further retribution to the Power
that claims it! I said, but now, that there could be no good event for
him, or thee, or me, who are here wandering together in this gloomy
maze of evil, and stumbling, at every step, over the guilt wherewith
we have strewn our path. It is not so! There might be good for thee,
and thee alone, since thou hast been deeply wronged, and hast it at
thy will to pardon. Wilt thou give up that only privilege? Wilt thou
reject that priceless benefit?”",327215,327893,True
"“Peace, Hester, peace!”",327895,327918,True
"“It is not granted me to pardon. I have no such power as thou tellest
me of. My old faith, long forgotten, comes back to me, and explains
all that we do, and all we suffer. By thy first step awry thou didst
plant the germ of evil; but since that moment, it has all been a dark
necessity. Ye that have wronged me are not sinful, save in a kind of
typical illusion; neither am I fiend-like, who have snatched a fiend’s
office from his hands. It is our fate. Let the black flower blossom as
it may! Now go thy ways, and deal as thou wilt with yonder man.”",327963,328515,True
“He gathered herbs here and there”,330372,330406,True
"“Be it sin or no,”",330409,330427,True
“I hate the man!”,330488,330505,True
"“Yes, I hate him!”",331684,331702,True
"“He
betrayed me! He has done me worse wrong than I did him!”",331747,331807,True
“Pearl! Little Pearl! Where are you?”,332683,332720,True
“I wonder if mother will ask me what it means?”,335015,335062,True
"“My little Pearl,”",335289,335307,True
"“the green
letter, and on thy childish bosom, has no purport. But dost thou know,
my child, what this letter means which thy mother is doomed to wear?”",335347,335498,True
"“Yes, mother,”",335500,335514,True
"“It is the great letter A. Thou hast
taught me in the horn-book.”",335531,335596,True
"“Dost thou know, child, wherefore thy mother wears this letter?”",335878,335942,True
“Truly do I!”,335944,335957,True
"“It is for the same reason that the minister keeps his hand over his
heart!”",336015,336091,True
“And what reason is that?”,336093,336119,True
"“What has the letter to do with any heart, save mine?”",336240,336294,True
"“Nay, mother, I have told all I know,”",336296,336334,True
"“Ask yonder old man whom thou hast been talking
with! It may be he can tell. But in good earnest now, mother dear,
what does this scarlet letter mean?—and why dost thou wear it on thy
bosom?—and why does the minister keep his hand over his heart?”",336390,336637,True
"“What does the letter mean, mother?—and why dost thou wear it?—and
why does the minister keep his hand over his heart?”",340031,340150,True
“What shall I say?”,340152,340171,True
"“No! If this be the
price of the child’s sympathy, I cannot pay it.”",340199,340267,True
"“Silly Pearl,”",340292,340306,True
"“what questions are these? There are many
things in this world that a child must not ask about. What know I of
the minister’s heart? And as for the scarlet letter, I wear it for the
sake of its gold-thread.”",340317,340524,True
"“Mother,”",201128,201137,True
“what does the scarlet letter mean?”,341248,341284,True
"“Mother!—Mother!—Why does the minister keep his hand over his
heart?”",341527,341596,True
"“Hold thy tongue, naughty child!”",341598,341631,True
"“Do not tease
me; else I shall shut thee into the dark closet!”",341718,341781,True
"“Mother,”",201128,201137,True
"“the sunshine does not love you. It runs
away and hides itself, because it is afraid of something on your
bosom. Now, see! There it is, playing, a good way off. Stand you
here, and let me run and catch it. I am but a child. It will not flee
from me; for I wear nothing on my bosom yet!”",344507,344793,True
"“Nor ever will, my child, I hope,”",344795,344829,True
"“And why not, mother?”",344844,344866,True
"“Will not it come of its own accord, when I am
a woman grown?”",344931,344993,True
"“Run away, child,”",344995,345013,True
"“and catch the sunshine! It
will soon be gone.”",345035,345082,True
"“It will go now,”",345474,345491,True
“See!”,345523,345529,True
"“Now I can stretch out my hand, and
grasp some of it.”",345556,345610,True
"“Come, my child!”",346661,346678,True
"“We will sit down a little way
within the wood, and rest ourselves.”",346769,346837,True
"“I am not aweary, mother,”",346839,346865,True
"“But you may sit
down, if you will tell me a story meanwhile.”",346891,346953,True
"“A story, child!”",346955,346972,True
“And about what?”,346986,347003,True
"“O, a story about the Black Man,”",347005,347038,True
"“How he haunts this forest, and carries a book with
him,—a big, heavy book, with iron clasps; and how this ugly Black Man
offers his book and an iron pen to everybody that meets him here among
the trees; and they are to write their names with their own blood. And
then he sets his mark on their bosoms! Didst thou ever meet the Black
Man, mother?”",347156,347503,True
"“And who told you this story, Pearl?”",347505,347542,True
"“It was the old dame in the chimney-corner, at the house where you
watched last night,”",347611,347698,True
"“But she fancied me asleep while
she was talking of it. She said that a thousand and a thousand people
had met him here, and had written in his book, and have his mark on
them. And that ugly-tempered lady, old Mistress Hibbins, was one. And,
mother, the old dame said that this scarlet letter was the Black Man’s
mark on thee, and that it glows like a red flame when thou meetest
him at midnight, here in the dark wood. Is it true, mother? And dost
thou go to meet him in the night-time?”",347715,348203,True
"“Didst thou ever awake, and find thy mother gone?”",348205,348255,True
"“Not that I remember,”",348271,348293,True
"“If thou fearest to leave me in
our cottage, thou mightest take me along with thee. I would very
gladly go! But, mother, tell me now! Is there such a Black Man? And
didst thou ever meet him? And is this his mark?”",348310,348523,True
"“Wilt thou let me be at peace, if I once tell thee?”",348525,348577,True
"“Yes, if thou tellest me all,”",348597,348627,True
“Once in my life I met the Black Man!”,348645,348683,True
"“This scarlet
letter is his mark!”",348701,348735,True
“O brook! O foolish and tiresome little brook!”,350456,350503,True
"“Why art thou so sad? Pluck up a spirit,
and do not be all the time sighing and murmuring!”",350553,350644,True
"“What does this sad little brook say, mother?”",351105,351151,True
"“If thou hadst a sorrow of thine own, the brook might tell thee of
it,”",351167,351238,True
"“even as it is telling me of mine! But now,
Pearl, I hear a footstep along the path, and the noise of one putting
aside the branches. I would have thee betake thyself to play, and
leave me to speak with him that comes yonder.”",351260,351486,True
“Is it the Black Man?”,351488,351510,True
"“Wilt thou go and play, child?”",351525,351556,True
"“But do not stray
far into the wood. And take heed that thou come at my first call.”",351578,351662,True
"“Yes, mother,”",335500,335514,True
"“But if it be the Black Man, wilt thou
not let me stay a moment, and look at him, with his big book under his
arm?”",351695,351810,True
"“Go, silly child!”",351812,351830,True
"“It is no Black Man!
Thou canst see him now, through the trees. It is the minister!”",351861,351945,True
“And so it is!”,351947,351962,True
"“And, mother, he has his hand over his
heart! Is it because, when the minister wrote his name in the book,
the Black Man set his mark in that place? But why does he not wear it
outside his bosom, as thou dost, mother?”",351979,352197,True
"“Go now, child, and thou shalt tease me as thou wilt another time,”",352199,352266,True
"“But do not stray far. Keep where thou canst hear
the babble of the brook.”",352288,352363,True
“Arthur Dimmesdale!”,354666,354686,True
“Arthur Dimmesdale!”,354666,354686,True
“Who speaks?”,354764,354777,True
“Hester! Hester Prynne!”,355424,355448,True
“Is it thou? Art thou in life?”,355458,355489,True
“Even so!”,355491,355501,True
"“In such life as has been mine these seven
years past! And thou, Arthur Dimmesdale, dost thou yet live?”",355516,355620,True
"“Hester,”",142067,142076,True
“hast thou found peace?”,357594,357618,True
“Hast thou?”,357671,357683,True
“None!—nothing but despair!”,357696,357724,True
"“What else could I look
for, being what I am, and leading such a life as mine? Were I an
atheist,—a man devoid of conscience,—a wretch with coarse and brutal
instincts,—I might have found peace, long ere now. Nay, I never
should have lost it! But, as matters stand with my soul, whatever of
good capacity there originally was in me, all of God’s gifts that were
the choicest have become the ministers of spiritual torment. Hester, I
am most miserable!”",357738,358190,True
"“The people reverence thee,”",358192,358220,True
"“And surely thou workest
good among them! Doth this bring thee no comfort?”",358234,358309,True
"“More misery, Hester!—only the more misery!”",358311,358355,True
"“As concerns the good which I may appear to do, I
have no faith in it. It must needs be a delusion. What can a ruined
soul, like mine, effect towards the redemption of other souls?—or a
polluted soul towards their purification? And as for the people’s
reverence, would that it were turned to scorn and hatred! Canst thou
deem it, Hester, a consolation, that I must stand up in my pulpit, and
meet so many eyes turned upward to my face, as if the light of heaven
were beaming from it!—must see my flock hungry for the truth, and
listening to my words as if a tongue of Pentecost were speaking!—and
then look inward, and discern the black reality of what they idolize?
I have laughed, in bitterness and agony of heart, at the contrast
between what I seem and what I am! And Satan laughs at it!”",358401,359193,True
"“You wrong yourself in this,”",359195,359224,True
"“You have deeply
and sorely repented. Your sin is left behind you, in the days long
past. Your present life is not less holy, in very truth, than it seems
in people’s eyes. Is there no reality in the penitence thus sealed and
witnessed by good works? And wherefore should it not bring you peace?”",359246,359542,True
"“No, Hester, no!”",359544,359561,True
"“There is no substance in it!
It is cold and dead, and can do nothing for me! Of penance, I have had
enough! Of penitence, there has been none! Else, I should long ago
have thrown off these garments of mock holiness, and have shown myself
to mankind as they will see me at the judgment-seat. Happy are you,
Hester, that wear the scarlet letter openly upon your bosom! Mine
burns in secret! Thou little knowest what a relief it is, after the
torment of a seven years’ cheat, to look into an eye that recognizes
me for what I am! Had I one friend,—or were it my worst enemy!—to
whom, when sickened with the praises of all other men, I could daily
betake myself, and be known as the vilest of all sinners, methinks my
soul might keep itself alive thereby. Even thus much of truth would
save me! But, now, it is all falsehood!—all emptiness!—all death!”",359585,360434,True
"“Such a friend as thou hast even now wished for,”",360704,360753,True
"“with whom
to weep over thy sin, thou hast in me, the partner of it!”",360764,360833,True
"“Thou hast long
had such an enemy, and dwellest with him, under the same roof!”",360897,360976,True
“Ha! What sayest thou!”,361107,361130,True
"“An enemy! And under mine own roof!
What mean you?”",361141,361192,True
"“O Arthur,”",363169,363180,True
"“forgive me! In all things else, I have striven
to be true! Truth was the one virtue which I might have held fast, and
did hold fast, through all extremity; save when thy good,—thy
life,—thy fame,—were put in question! Then I consented to a
deception. But a lie is never good, even though death threaten on the
other side! Dost thou not see what I would say? That old man!—the
physician!—he whom they call Roger Chillingworth!—he was my
husband!”",363192,363638,True
“Wilt thou yet forgive me?”,363655,363682,True
"“I might have known it,”",364293,364317,True
"“I did know it! Was not the
secret told me, in the natural recoil of my heart, at the first sight
of him, and as often as I have seen him since? Why did I not
understand? O Hester Prynne, thou little, little knowest all the
horror of this thing! And the shame!—the indelicacy!—the horrible
ugliness of this exposure of a sick and guilty heart to the very eye
that would gloat over it! Woman, woman, thou art accountable for this!
I cannot forgive thee!”",364331,364784,True
“Thou shalt forgive me!”,364786,364810,True
“Let God punish! Thou shalt forgive!”,364875,364912,True
“Wilt thou yet forgive me?”,363655,363682,True
"“Wilt
thou not frown? Wilt thou forgive?”",365621,365662,True
"“I do forgive you, Hester,”",365664,365691,True
"“I freely
forgive you now. May God forgive us both! We are not, Hester, the
worst sinners in the world. There is one worse than even the polluted
priest! That old man’s revenge has been blacker than my sin. He has
violated, in cold blood, the sanctity of a human heart. Thou and I,
Hester, never did so!”",365790,366094,True
"“Never, never!”",366096,366111,True
"“What we did had a consecration of its
own. We felt it so! We said so to each other! Hast thou forgotten it?”",366127,366236,True
"“Hush, Hester!”",366238,366253,True
"“No; I
have not forgotten!”",366302,366329,True
"“Hester,”",142067,142076,True
"“here is a new horror! Roger Chillingworth knows
your purpose to reveal his true character. Will he continue, then, to
keep our secret? What will now be the course of his revenge?”",367605,367785,True
"“There is a strange secrecy in his nature,”",367787,367830,True
"“and it has grown upon him by the hidden practices of
his revenge. I deem it not likely that he will betray the secret. He
will doubtless seek other means of satiating his dark passion.”",367861,368047,True
"“And I!—how am I to live longer, breathing the same air with this
deadly enemy?”",368049,368129,True
"“Think for me, Hester! Thou art strong. Resolve for me!”",368284,368340,True
"“Thou must dwell no longer with this man,”",368342,368384,True
“Thy heart must be no longer under his evil eye!”,368417,368466,True
“It were far worse than death!”,368468,368499,True
"“But how to
avoid it? What choice remains to me? Shall I lie down again on these
withered leaves, where I cast myself when thou didst tell me what he
was? Must I sink down there, and die at once?”",368522,368718,True
"“Alas, what a ruin has befallen thee!”",368720,368758,True
"“Wilt thou die for very weakness? There is no
other cause!”",368810,368869,True
"“The judgment of God is on me,”",368871,368902,True
“It is too mighty for me to struggle with!”,368944,368987,True
"“Heaven would show mercy,”",368989,369015,True
"“hadst thou but the
strength to take advantage of it.”",369033,369087,True
“Be thou strong for me!”,369089,369113,True
“Advise me what to do.”,369127,369150,True
"“Is the world, then, so narrow?”",369152,369184,True
"“Doth the universe lie within the compass of yonder
town, which only a little time ago was but a leaf-strewn desert, as
lonely as this around us? Whither leads yonder forest-track? Backward
to the settlement, thou sayest! Yes; but onward, too. Deeper it goes,
and deeper, into the wilderness, less plainly to be seen at every
step; until, some few miles hence, the yellow leaves will show no
vestige of the white man’s tread. There thou art free! So brief a
journey would bring thee from a world where thou hast been most
wretched, to one where thou mayest still be happy! Is there not shade
enough in all this boundless forest to hide thy heart from the gaze of
Roger Chillingworth?”",369375,370059,True
"“Yes, Hester; but only under the fallen leaves!”",370061,370109,True
“Then there is the broad pathway of the sea!”,370151,370196,True
