Quote,Start Location,End Location,Is Quote
"“Why are chorus girls
like fine stock raisers?”",126702,126749,True
“Why?”,126751,126757,True
"“Like to exhibit calves,”",126843,126868,True
"“Yes, I know.
It’s dreadful—be brave—you’ll soon be better;”",127639,127699,True
"“I wish,”",129859,129868,True
"“that I may have _one_ little dust-pile
before I die.”",129891,129945,True
"“Why on earth should I go to Dr. Marsh? There’s nothing the matter with
my mind. Though you all think I’ve suddenly gone crazy. Well, I
haven’t. I’ve simply grown tired of living to please other people and
have decided to please myself. It will give you something to talk about
besides my stealing the raspberry jam. So that’s that.”",130127,130460,True
"“Doss,”",34981,34988,True
"“you are not—like
yourself.”",130516,130544,True
"“Who am I like, then?”",130546,130568,True
"“Your Grandfather Wansbarra,”",130619,130648,True
“Thanks.”,130675,130684,True
"“That’s a real compliment. I remember
Grandfather Wansbarra. He was one of the few human beings I _have_
known—almost the only one. Now, it is of no use to scold or entreat or
command, Uncle Benjamin—or exchange anguished glances with Mother and
Cousin Stickles. I am not going to any doctor. And if you bring any
doctor here I won’t see him. So what are you going to do about it?”",130709,131090,True
"“Don’t worry, Mother,”",131294,131316,True
"“It isn’t likely I’ll do anything very terrible. But I mean to have a
little fun.”",131363,131445,True
“Fun!”,131447,131453,True
"“_I_ don’t show my
gums when I laugh.”",131882,131920,True
"“More as if she were talking to herself than to me. Indeed, Mother, all
the time I was talking to her she gave me the impression of not really
listening. And that wasn’t all. When I finally decided that what I was
saying had no influence over her I begged her, when Cecil came next
week, not to say anything queer before him, at least. Mother, what do
you think she said?”",131922,132294,True
"“I’m sure I can’t imagine,”",132296,132323,True
"“She said, ‘I’d rather like to shock Cecil. His mouth is too red for a
man’s.’ Mother, I can never feel the same to Valancy again.”",132373,132504,True
"“Her mind is affected, Olive,”",132506,132536,True
"“You must
not hold her responsible for what she says.”",132568,132622,True
"“You made me apologise to Olive fifteen years ago for something I
didn’t do,”",132742,132819,True
“That old apology will do for now.”,132834,132869,True
“ever since poor Doss went queer”,133015,133048,True
“give her her head”,133232,133251,True
"“keep a
careful eye on her but let her pretty much alone.”",133283,133341,True
“watchful waiting”,133354,133372,True
"“We must be guided by developments,”",133488,133524,True
"“It
is”",133546,133553,True
"“easier to scramble eggs than unscramble them. Of
course—if she becomes violent——”",133563,133645,True
“Cissy Gay”,138168,138179,True
“dead drunk”,139349,139361,True
“Have you never done anything in your life that you are sorry for?”,139499,139566,True
"“Well, yes,”",139656,139668,True
"“There were some women I might have
kissed and didn’t. I’ve always been sorry for _that_.”",139686,139776,True
“with a fellow.”,141086,141102,True
"“kept herself to
herself”",141111,141136,True
"“Too good for _our_ dances. And
now look!”",141168,141210,True
“do”,141888,141892,True
“hypocrites”,141968,141980,True
"“Do you mean to say that Cissy is all alone there now, with nobody to
do anything for her—_nobody_?”",142530,142630,True
"“Oh, she can move about a bit and get a bite and sup when she wants it.
But she can’t work. It’s d——d hard for a man to work hard all day and
go home at night tired and hungry and cook his own meals. Sometimes I’m
sorry I kicked old Rachel Edwards out.”",142632,142885,True
"“Her face looked as if it had wore out a hundred bodies. And she moped.
Talk about temper! Temper’s nothing to moping. She was too slow to
catch worms, and dirty—d——d dirty. I ain’t unreasonable—I know a man
has to eat his peck before he dies—but she went over the limit. What
d’ye sp’ose I saw that lady do? She’d made some punkin jam—had it on
the table in glass jars with the tops off. The dawg got up on the table
and stuck his paw into one of them. What did she do? She jest took holt
of the dawg and wrung the syrup off his paw back into the jar! Then
screwed the top on and set it in the pantry. I sets open the door and
says to her, ‘Go!’ The dame went, and I fired the jars of punkin after
her, two at a time. Thought I’d die laughing to see old Rachel run—with
them punkin jars raining after her. She’s told everywhere I’m crazy, so
nobody’ll come for love or money.”",142924,143801,True
"“But Cissy _must_ have some one to look after her,”",143803,143854,True
"“Oh, she gits on. Barney Snaith always drops in when he’s passing and
does anything she wants done. Brings her oranges and flowers and
things. There’s a Christian for you. Yet that sanctimonious, snivelling
parcel of St. Andrew’s people wouldn’t be seen on the same side of the
road with him. Their dogs’ll go to heaven before they do. And their
minister—slick as if the cat had licked him!”",144040,144431,True
"“There are plenty of good people, both in St. Andrew’s and St.
George’s, who would be kind to Cissy if you would behave yourself,”",144433,144563,True
“They’re afraid to go near your place.”,144587,144626,True
"“Because I’m such a sad old dog? But I don’t bite—never bit any one in
my life. A few loose words spilled around don’t hurt any one. And I’m
not asking people to come. Don’t want ’em poking and prying about. What
I want is a housekeeper. If I shaved every Sunday and went to church
I’d get all the housekeepers I’d want. I’d be respectable then. But
what’s the use of going to church when it’s all settled by
predestination? Tell me that, Miss.”",144628,145073,True
“Is it?”,145075,145083,True
"“Yes. Can’t git around it nohow. Wish I could. I don’t want either
heaven or hell for steady. Wish a man could have ’em mixed in equal
proportions.”",145099,145247,True
“Isn’t that the way it is in this world?”,145249,145290,True
"“No, no,”",145396,145405,True
"“There’s too much hell here—entirely too much hell. That’s why I get
drunk so often. It sets you free for a little while—free from
yourself—yes, by God, free from predestination. Ever try it?”",145466,145658,True
"“No, I’ve another way of getting free,”",145660,145699,True
"“But
about Cissy now. She _must_ have some one to look after her——”",145723,145790,True
"“What are you harping on Sis for? Seems to me you ain’t bothered much
about her up to now. You never even come to see her. And she used to
like you so well.”",145792,145949,True
"“I should have,”",145951,145967,True
"“But never mind. You couldn’t
understand. The point is—you must have a housekeeper.”",145982,146066,True
"“Where am I to get one? I can pay decent wages if I could get a decent
woman. D’ye think I like old hags?”",146068,146174,True
“Will I do?”,146176,146188,True
"“Let us be calm,”",146220,146237,True
“Let us be perfectly calm.”,146259,146286,True
“Calm!”,146288,146295,True
"“How can I be calm—how could
anybody be calm under such a disgrace as this?”",146328,146404,True
“Why in the world did you let her go?”,146406,146444,True
"“_Let_ her! How could I stop her, James? It seems she packed the big
valise and sent it away with Roaring Abel when he went home after
supper, while Christine and I were out in the kitchen. Then Doss
herself came down with her little satchel, dressed in her green serge
suit. I felt a terrible premonition. I can’t tell you how it was, but I
seemed to _know_ that Doss was going to do something dreadful.”",146465,146870,True
"“It’s a pity you couldn’t have had your premonition a little sooner,”",146872,146941,True
"“I said, ‘Doss, _where are you going_?’ and _she_ said, ‘I am going to
look for my Blue Castle.’”",146970,147067,True
"“Wouldn’t you think _that_ would convince Marsh that her mind is
affected?”",147069,147144,True
"“And _I_ said, ‘Valancy, what _do_ you mean?’ And _she_ said, ‘I am
going to keep house for Roaring Abel and nurse Cissy. He will pay me
thirty dollars a month.’ I wonder I didn’t drop dead on the spot.”",147171,147374,True
"“You shouldn’t have let her go—you shouldn’t have let her out of the
house,”",147376,147452,True
“You should have locked the door—anything——”,147471,147515,True
"“She was between me and the front door. And you can’t realise how
determined she was. She was like a rock. That’s the strangest thing of
all about her. She used to be so good and obedient, and now she’s
neither to hold nor bind. But I said _everything_ I could think of to
bring her to her senses. I asked her if she had no regard for her
reputation. I said to her solemnly, ‘Doss, when a woman’s reputation is
once smirched nothing can ever make it spotless again. Your character
will be gone for ever if you go to Roaring Abel’s to wait on a bad girl
like Sis Gay.’ And she said, ‘I don’t believe Cissy was a bad girl, but
I don’t care if she was.’ Those were her very words, ‘I don’t care if
she was.’”",147517,148222,True
"“She has lost all sense of decency,”",148224,148260,True
"“‘Cissy Gay is dying,’ she said, ‘and it’s a shame and disgrace that
she is dying in a Christian community with no one to do anything for
her. Whatever she’s been or done, she’s a human being.’”",148287,148481,True
"“Well, you know, when it comes to that, I suppose she is,”",148483,148541,True
"“I asked Doss if she had no regard for appearances. She said, ‘I’ve
been keeping up appearances all my life. Now I’m going in for
realities. Appearances can go hang!’ Go _hang_!”",148610,148788,True
“An outrageous thing!”,148790,148812,True
"“An outrageous
thing!”",148844,148866,True
"“I told her—we _both_ told her—that Roaring Abel had certainly killed
his wife in one of his drunken rages and would kill her. She laughed
and said, ‘I’m not afraid of Roaring Abel. He won’t kill _me_, and he’s
too old for me to be afraid of his gallantries.’ What did she mean?
What _are_ gallantries?”",149016,149319,True
"“_I_ said to her, ‘Valancy, if you have no regard for your own
reputation and your family’s standing, have you none for _my_
feelings?’ She said, ‘None.’ Just like that, ‘_None_!’”",149420,149600,True
"“Insane people never _do_ have any regard for other people’s feelings,”",149602,149673,True
“That’s one of the symptoms.”,149695,149724,True
"“I broke out into tears then, and she said, ‘Come now, Mother, be a
good sport. I’m going to do an act of Christian charity, and as for the
damage it will do my reputation, why, you know I haven’t any
matrimonial chances anyhow, so what does it matter?’ And with that she
turned and went out.”",149726,150019,True
"“The last words I said to her,”",150021,150052,True
"“were, ‘Who will rub my back at nights now?’ And she said—she said—but
no, I cannot repeat it.”",150088,150183,True
"“Nonsense,”",150185,150196,True
"“Out with it. This is no time to be
squeamish.”",150218,150265,True
“She said”,150267,150277,True
"“she
said—‘Oh, _darn_!’”",150332,150356,True
“To think I should have lived to hear my daughter swearing!”,150358,150418,True
"“It—it was only imitation swearing,”",150443,150479,True
"“It will be only a step from that to real swearing,”",150615,150667,True
“The worst of this”,150695,150714,True
"“is that every one will know now that she is deranged. We
can’t keep it a secret any longer. Oh, I cannot bear it!”",150772,150887,True
"“You should have been stricter with her when she was young,”",150889,150949,True
"“I don’t see how I could have been,”",150972,151008,True
"“The worst feature of the case is that Snaith scoundrel is always
hanging around Roaring Abel’s,”",151049,151146,True
"“I shall be thankful
if nothing worse comes of this mad freak than a few weeks at Roaring
Abel’s. Cissy Gay _can’t_ live much longer.”",151165,151299,True
“And she didn’t even take her flannel petticoat!”,151301,151350,True
"“I’ll see Ambrose Marsh again about this,”",151378,151420,True
"“I’ll see Lawyer Ferguson,”",151486,151513,True
"“Meanwhile,”",151533,151545,True
“let us be calm.”,151568,151585,True
"“up back,”",152604,152614,True
"“A.
Gay, Carpenter,”",152905,152925,True
"“So you’ve come,”",153750,153767,True
"“I never s’posed that ruck of
Stirlings would let you.”",153791,153846,True
“They couldn’t stop me.”,153897,153921,True
"“I didn’t think you’d so much spunk,”",153923,153960,True
"“And look at the nice ankles of her,”",153991,154028,True
"“Cissy dear, I’ve come to look after you. I’ll stay with you
till—till—as long as you want me.”",155327,155422,True
“Oh!”,30598,30603,True
"“Oh—_will_ you?
It’s been so—lonely. I can wait on myself—but it’s been so _lonely_.
It—would just be like—heaven—to have some one here—like you. You were
always—so sweet to me—long ago.”",155476,155663,True
"“Most things are predestinated, but some are just darn sheer luck,”",155862,155929,True
"“It is a pity to gather wood-flowers. They lose half their
witchery away from the green and the flicker. The way to enjoy
wood-flowers is to track them down to their remote haunts—gloat over
them—and then leave them with backward glances, taking with us only the
beguiling memory of their grace and fragrance.”",157320,157630,True
"“Folks should always sing at their work,”",158239,158280,True
"“Sounds
cheerful-like.”",158294,158317,True
"“Not always,”",158319,158332,True
"“Fancy a butcher singing at his work.
Or an undertaker.”",158351,158407,True
"“There’s no getting the better of you. You’ve got an answer every time.
I should think the Stirlings would be glad to be rid of you. _They_
don’t like being sassed back.”",158449,158619,True
“Father never does anything—he just makes a noise.”,158904,158955,True
“What is the use of getting in a rage?”,159482,159521,True
"“It’s such a d——d relief,”",159523,159549,True
"“You’re a great little sport,”",159602,159632,True
"“Don’t mind my bad
French. I don’t mean a thing by it. Jest habit. Say, I like a woman
that ain’t afraid to speak up to me. Sis there was always too meek—too
meek. That’s why she got adrift. I like you.”",159655,159858,True
"“All the same,”",159860,159875,True
"“there is no use in sending
things to hell as you’re always doing. And I’m _not_ going to have you
tracking mud all over a floor I’ve just scrubbed. You _must_ use the
scraper whether you consign it to perdition or not.”",159903,160123,True
"“No, I can’t get well. My lungs are almost gone. And I—don’t want to.
I’m so tired, Valancy. Only dying can rest me. But it’s lovely to have
you here—you’ll never know how much it means to me. But Valancy—you
work too hard. You don’t need to—Father only wants his meals cooked. I
don’t think you are strong yourself. You turn so pale sometimes. And
those drops you take. _Are_ you well, dear?”",160858,161251,True
"“I’m all right,”",161253,161269,True
"“And I’m not working hard. I’m glad to have some work to
do—something that really wants to be done.”",161326,161426,True
“Then”,161428,161434,True
"“don’t let’s
talk any more about my being sick. Let’s just forget it. Let’s pretend
I’m a little girl again—and you have come here to play with me. I used
to wish that long ago—wish that you could come. I knew you couldn’t, of
course. But how I did wish it! You always seemed so different from the
other girls—so kind and sweet—and as if you had something in yourself
nobody knew about—some dear, pretty secret. _Had_ you, Valancy?”",161483,161915,True
"“I had my Blue Castle,”",161917,161940,True
"“Every one has a Blue Castle, I think,”",162195,162234,True
"“Only every
one has a different name for it. _I_ had mine—once.”",162254,162318,True
"“Good-evening, Miss Stirling.”",164106,164136,True
"“I’m going over to the Port,”",164599,164628,True
"“Can I acquire merit
by getting or doing anything there for you or Cissy?”",164648,164722,True
“Will you get some salt codfish for us?”,164724,164764,True
"“Certainly. You’re sure there’s nothing else? Lots of room in Lady Jane
Grey Slosson. And she always gets back _some_ time, does Lady Jane.”",165053,165193,True
"“I don’t think there’s anything more,”",165195,165233,True
"“Miss Stirling, you’re a brick! You’re a whole cartload of bricks. To
come here and look after Cissy—under the circumstances.”",165414,165540,True
"“There’s nothing so bricky about that,”",165542,165581,True
"“I’d nothing else
to do. And—I like it here. I don’t feel as if I’d done anything
specially meritorious. Mr. Gay is paying me fair wages. I never earned
any money before—and I like it.”",165596,165781,True
"“All the money in the world couldn’t buy what you’re doing for Cissy
Gay,”",165948,166022,True
"“It’s splendid and fine of you. And if there’s
anything I can do to help you in any way, you have only to let me know.
If Roaring Abel ever tries to annoy you——”",166036,166197,True
"“He doesn’t. He’s lovely to me. I like Roaring Abel,”",166199,166252,True
"“So do I. But there’s one stage of his drunkenness—perhaps you haven’t
encountered it yet—when he sings ribald songs——”",166276,166395,True
"“Oh, yes. He came home last night like that. Cissy and I just went to
our room and shut ourselves in where we couldn’t hear him. He
apologised this morning. I’m not afraid of any of Roaring Abel’s
stages.”",166397,166602,True
"“Well, I’m sure he’ll be decent to you, apart from his inebriated
yowls,”",166604,166677,True
"“And I’ve told him he’s got to stop damning things
when you’re around.”",166691,166762,True
“Why?”,126751,126757,True
"“I often feel like damning
things myself.”",166947,166989,True
"“It will be a relief to have some one to do it for you, then. So you
don’t want anything but salt codfish?”",167206,167313,True
"“Not tonight. But I dare say I’ll have some errands for you very often
when you go to Port Lawrence. I can’t trust Mr. Gay to remember to
bring all the things I want.”",167315,167482,True
"“But he isn’t bad,”",168421,168440,True
"“Nobody need ever tell me he is. He
_can’t_ have done a thing to be ashamed of.”",168453,168533,True
“Then why does he live as he does?”,168535,168570,True
"“I don’t know. He’s a mystery. And of course there’s something behind
it, but I _know_ it isn’t disgrace. Barney Snaith simply couldn’t do
anything disgraceful, Valancy.”",168615,168785,True
"“You don’t know what Barney has been to me, these past two years,”",169496,169562,True
"“_Everything_ would have been unbearable without
him.”",169586,169640,True
"“Cissy Gay is the sweetest girl I ever knew—and there’s a man somewhere
I’d like to shoot if I could find him,”",169642,169753,True
“shacks”,170087,170095,True
"“Found no gold,”",170617,170633,True
"“Came away poorer than when I went. But such
a place to live! Those silences at the back of the north wind _got_ me.
I’ve never belonged to myself since.”",170643,170797,True
"“I like a man whose eyes say more than his lips,”",170990,171039,True
"“I’ve been watching a woodpecker all day,”",171613,171655,True
"“Piffle,”",172931,172940,True
“But _why_?”,76157,76169,True
"“I’m doing honest work for honest pay. What is there in that
that is disgraceful?”",173441,173523,True
"“Don’t quibble, Valancy,”",173525,173550,True
"“This is no fit
place for you to be, and you know it. Why, I’m told that jail-bird,
Snaith, is hanging around here every evening.”",173578,173708,True
"“Not _every_ evening,”",173710,173732,True
"“No, not quite every
evening.”",173760,173790,True
“It’s—it’s insufferable!”,173792,173817,True
"“Valancy, you
_must_ come home. We won’t judge you harshly. I assure you we won’t.
We will overlook all this.”",173846,173956,True
"“Thank you,”",173958,173970,True
“Have you no sense of shame?”,173986,174015,True
"“Oh, yes. But the things _I_ am ashamed of are not the things _you_ are
ashamed of.”",174039,174123,True
"“We know your mind isn’t just right. We’ll make allowances. But you
_must_ come home. You shall not stay here with that drunken,
blasphemous old scoundrel——”",174268,174425,True
"“Were you by any chance referring to _me_, _Mister_ Stirling?”",174427,174489,True
"“old Jim
Stirling’s”",174627,174647,True
"“I was. And, furthermore, I want to tell you that you have acted an
iniquitous part in luring this weak and unfortunate girl away from her
home and friends, and I will have you punished yet for it——”",174815,175014,True
"“The next time you come back here,”",175304,175339,True
"“I’ll throw you
through the window—and all the better if the window is shut! Coming
here, thinking yourself God to put the world to rights!”",175353,175493,True
"“He’ll think of that for years when he wakes up in the night. The
Almighty made a mistake in making so many Stirlings. But since they are
made, we’ve got to reckon with them. Too many to kill out. But if they
come here bothering you I’ll shoo ’em off before a cat could lick its
ear.”",175837,176121,True
“Can you tell me where I’m going?”,176934,176968,True
"“How the devil should I know where you’re going, gosling?”",176970,177028,True
"“Mr. Gay,”",177577,177587,True
"“may I see
Miss Stirling alone for a few minutes?”",177636,177686,True
"“No, no, mister,”",177916,177933,True
"“That wouldn’t do—wouldn’t do at
all. I’ve got the reputation of my household to keep up. I’ve got to
chaperone this young lady. Can’t have any sparkin’ going on here behind
my back.”",177952,178135,True
"“D’ye know anything about it, anyway?”",178268,178306,True
“About _what_?”,178327,178342,True
"“Sparking,”",178344,178355,True
"“Miss Stirling, I am here in response to your mother’s wishes. She
begged me to come. I am charged with some messages from her. Will
you”",178557,178694,True
“will you hear them?”,178720,178741,True
"“Yes,”",178743,178749,True
“The first is this. If you will leave this—this——”,178829,178879,True
"“House,”",178881,178889,True
"“H-o-u-s-e. Troubled with an
impediment in your speech, ain’t you, Mister?”",178916,178991,True
"“—this _place_ and return to your home, Mr. James Stirling will himself
pay for a good nurse to come here and wait on Miss Gay.”",178993,179121,True
"“That’s _my_ business, Mister,”",179369,179400,True
"“Miss Stirling can go if she
pleases, or stay if she pleases. I made a fair bargain with her, and
she’s free to conclude it when she likes. She gives me meals that stick
to my ribs. She don’t forget to put salt in the porridge. She never
slams doors, and when she has nothing to say she don’t talk. That’s
uncanny in a woman, you know, Mister. I’m satisfied. If she isn’t,
she’s free to go. But no woman comes here in Jim Stirling’s pay. If any
one does”",179412,179866,True
"“I’ll spatter the
road with her brains. Tell him that with A. Gay’s compliments.”",179911,179992,True
"“Dr. Stalling, a nurse is not what Cissy needs,”",179994,180042,True
"“She isn’t so ill as that, yet. What she wants is
companionship—somebody she knows and likes just to live with her. You
can understand that, I’m sure.”",180067,180218,True
“I understand that your motive is quite—ahem—commendable.”,180220,180278,True
"“But your first duty is to your
mother. _She_ needs you. She implores you to come home—she will forgive
everything if you will only come home.”",180600,180743,True
"“That’s a pretty little thought,”",180745,180778,True
"“She entreats, but I, Miss Stirling,”",180877,180914,True
"“_I command_. As your pastor and spiritual
guide, I command you to come home with me—this very day. Get your hat
and coat and come _now_.”",180976,181114,True
"“She’s giving in,”",181219,181237,True
"“She’ll go with him. Beats
all, the power these preacher fellows have over women.”",181260,181342,True
"“_Fear is the original sin_,”",47674,47703,True
"“_Almost all the evil in the
world has its origin in the fact that some one is afraid of
something_.”",181893,181994,True
"“Dr. Stalling,”",182130,182145,True
"“I do not at present owe _any_ duty to
my mother. She is quite well; she has all the assistance and
companionship she requires; she does not need me at all. I _am_ needed
here. I am going to stay here.”",182163,182365,True
"“There’s spunk for you,”",182367,182391,True
"“Miss Stirling, is there _nothing_ that can influence you? Do you
remember your childhood days——”",182509,182606,True
“Perfectly. And hate them.”,182608,182635,True
“Do you realise what people will say? What they _are_ saying?”,182637,182699,True
"“I can imagine it,”",182701,182720,True
"“I haven’t listened to the gossip of
Deerwood teaparties and sewing circles twenty years for nothing. But,
Dr. Stalling, it doesn’t matter in the least to me what they say—not in
the least.”",182803,182993,True
"“And now that you have got all that out of your system, Cousin
Georgiana, can you tell me how to make creamed codfish so that it will
not be as thick as porridge and as salt as the Dead Sea?”",183500,183691,True
"“We’ll just have to _wait_,”",183708,183736,True
"“After all, Cissy Gay
can’t live long. Dr. Marsh tells me she may drop off any day.”",183758,183842,True
“home”,184500,184506,True
“up back”,52893,52902,True
"“turned Free
Methodist”",186640,186663,True
"“no use
for Free Methodists. He was a Presbyterian.”",187069,187121,True
"“We’ll hear something worse than _that_ about her soon,”",187157,187213,True
“up back”,52893,52902,True
"“You come with me to the dance,”",187708,187740,True
"“It’ll do you good—put
some colour in your face. You look peaked—you want something to liven
you up.”",187753,187854,True
"“You look so nice and—and—different, dear,”",189470,189513,True
"“Like a green
moonbeam with a gleam of red in it, if there could be such a thing.”",189526,189608,True
"“I don’t feel right about leaving you alone, Cissy.”",189640,189692,True
"“Oh, I’ll be all right. I feel better tonight than I have for a long
while. I’ve been feeling badly to see you sticking here so closely on
my account. I hope you’ll have a nice time. I never was at a party at
the Corners, but I used to go sometimes, long ago, to dances up back.
We always had good times. And you needn’t be afraid of Father being
drunk tonight. He never drinks when he engages to play for a party.
But—there may be—liquor. What will you do if it gets rough?”",189694,190169,True
“Nobody would molest me.”,190171,190196,True
"“Not seriously, I suppose. Father would see to that. But it _might_ be
noisy and—and unpleasant.”",190198,190295,True
"“I won’t mind. I’m only going as a looker-on. I don’t expect to dance.
I just want to _see_ what a party up back is like. I’ve never seen
anything except decorous Deerwood.”",190297,190470,True
“up back”,52893,52902,True
"“I hope you’ll enjoy it, dear,”",190631,190662,True
"“up back,”",152604,152614,True
"“up
back”",191658,191667,True
“up back”,52893,52902,True
“lean-to”,191946,191955,True
“Know who that girl in green is?”,191969,192002,True
"“Nope. Guess she’s from out front. The Port, maybe. Got a stylish look
to her.”",192004,192083,True
"“No beaut but cute-looking, I’ll say. ‘Jever see such eyes?”",192085,192145,True
“up back”,52893,52902,True
“come-all-ye’s”,192682,192697,True
"“We won’t have fine-lady airs here, my girl. If you ain’t too good to
come here you ain’t too good to dance with us. Me and my pals have been
watching you. You’ve got to give us each a turn and a kiss to boot.”",195114,195324,True
"“This way—quick,”",195642,195659,True
“Quick—we must run for it—they’ll be after us.”,195786,195833,True
"“Thanks,”",196560,196569,True
“What a goose you were to come to such a place!”,196583,196631,True
"“I—didn’t—know—it—would—be like this,”",196646,196684,True
“You _should_ have known. Chidley Corners!”,196705,196748,True
“It—was—just—a name—to me.”,196750,196777,True
“up back.”,196853,196863,True
"“When I drifted in at Abel’s this evening and Cissy told me you’d come
here I was amazed. And downright scared. Cissy told me she was worried
about you but hadn’t liked to say anything to dissuade you for fear
you’d think she was thinking selfishly about herself. So I came on up
here instead of going to Deerwood.”",197020,197335,True
"“As soon as they stop hunting for us we’ll sneak around to the Muskoka
road. I left Lady Jane down there. I’ll take you home. I suppose you’ve
had enough of your party.”",197470,197639,True
"“Quite,”",197641,197649,True
"“I’m a doddering idiot. Out of gas. I knew I was short when I left
home, but I meant to fill up in Deerwood. Then I forgot all about it in
my hurry to get to the Corners.”",199061,199232,True
“What can we do?”,199234,199251,True
"“I don’t know. There’s no gas nearer than Deerwood, nine miles away.
And I don’t dare leave you here alone. There are always tramps on this
road—and some of those crazy fools back at the Corners may come
straggling along presently. There were boys there from the Port. As far
as I can see, the best thing to do is for us just to sit patiently here
until some car comes along and lends us enough gas to get to Roaring
Abel’s with.”",199275,199705,True
"“Well, what’s the matter with that?”",199707,199743,True
"“We may have to sit here all night,”",199759,199795,True
"“I don’t mind,”",199810,199825,True
"“If you don’t, I needn’t. I haven’t any
reputation to lose.”",199868,199928,True
"“Nor I,”",199930,199938,True
"“We’ll just sit here,”",199983,200005,True
"“and if we think of anything worth
while saying we’ll say it. Otherwise, not. Don’t imagine you’re bound
to talk to me.”",200019,200139,True
"“John Foster says,”",200141,200160,True
"“‘If you can sit in silence with a
person for half an hour and yet be entirely comfortable, you and that
person can be friends. If you cannot, friends you’ll never be and you
need not waste time in trying.’”",200177,200384,True
"“Evidently John Foster says a sensible thing once in a while,”",200386,200448,True
“Ever dream of ballooning?”,203419,203446,True
"“No,”",58473,58478,True
"“I do—often. Dream of sailing through the clouds—seeing the glories of
sunset—spending hours in the midst of a terrific storm with lightning
playing above and below you—skimming above a silver cloud floor under a
full moon—wonderful!”",203491,203725,True
"“It does sound so,”",203727,203746,True
“I’ve stayed on earth in my dreams.”,203761,203797,True
“up back.”,196853,196863,True
"“You see—I’ve never had any real life,”",204091,204130,True
"“I’ve just—breathed.
Every door has always been shut to me.”",204141,204201,True
"“But you’re still young,”",204203,204228,True
"“Oh, I know. Yes, I’m ‘still young’—but that’s so different from
_young_,”",204243,204317,True
"“Though I never was really young,”",204497,204531,True
"“until tonight,”",204544,204560,True
"“I never had a life like other girls. You couldn’t
understand. Why,”",204585,204653,True
"“I didn’t even love my mother. Isn’t it awful that
I don’t love my mother?”",204725,204800,True
"“Rather awful—for her,”",204802,204825,True
"“Oh, she didn’t know it. She took my love for granted. And I wasn’t any
use or comfort to her or anybody. I was just a—a—vegetable. And I got
tired of it. That’s why I came to keep house for Mr. Gay and look after
Cissy.”",204846,205067,True
“And I suppose your people thought you’d gone mad.”,205069,205120,True
"“They did—and do—literally,”",205122,205150,True
"“But it’s a comfort to them.
They’d rather believe me mad than bad. There’s no other alternative.
But I’ve been _living_ since I came to Mr. Gay’s. It’s been a
delightful experience. I suppose I’ll pay for it when I have to go
back—but I’ll have _had_ it.”",205165,205421,True
"“That’s true,”",205423,205437,True
"“If you buy your experience it’s your own.
So it’s no matter how much you pay for it. Somebody else’s experience
can never be yours. Well, it’s a funny old world.”",205451,205614,True
“Do you think it really is old?”,205616,205648,True
"“I never
believe _that_ in June. It seems so young tonight—somehow. In that
quivering moonlight—like a young, white girl—waiting.”",205673,205803,True
"“Moonlight here on the verge of up back is different from moonlight
anywhere else,”",205805,205888,True
"“It always makes me feel so clean,
somehow—body and soul. And of course the age of gold always comes back
in spring.”",205904,206021,True
"“Put that on,”",206231,206245,True
“Don’t you want it yourself?”,206259,206288,True
“No. I’m not going to have you catching cold on my hands.”,206309,206367,True
"“Oh, I won’t catch cold. I haven’t had a cold since I came to Mr.
Gay’s—though I’ve done the foolishest things. It’s funny, too—I used to
have them all the time. I feel so selfish taking your coat.”",206369,206567,True
"“You’ve sneezed three times. No use winding up your ‘experience’ up
back with grippe or pneumonia.”",206569,206668,True
“up back.”,196853,196863,True
“Can you let me have enough gas to take me to Deerwood?”,207361,207417,True
"“Valancy, how came you _here_!”",207494,207525,True
"“By chance or God’s grace,”",207544,207571,True
“With this jail-bird—at ten o’clock at night!”,207587,207633,True
“_Are_ you a jail-bird?”,207771,207795,True
“Does it matter?”,207797,207814,True
"“Not to me. I only asked out of curiosity,”",207858,207901,True
“Then I won’t tell you. I never satisfy curiosity.”,207922,207973,True
"“Mr. Stirling, I asked you if you could let me have some gas. If you
can, well and good. If not, we are only delaying you unnecessarily.”",208035,208172,True
“Got anything to get gas in?”,208454,208483,True
"“She got it from the Wansbarras,”",209192,209225,True
"“There’s
nothing like that in the Stirlings—nothing!”",209249,209302,True
"“I hope not—I certainly hope not,”",209304,209338,True
"“But
then—to go out as a servant—for that is what it practically amounts to.
Your cousin!”",209370,209460,True
“worked out.”,209587,209600,True
"“Olive, does it hurt?”",209660,209682,True
“Does _what_ hurt?”,209704,209723,True
“Looking like that.”,209725,209745,True
"“Doss,”",34981,34988,True
"“won’t you come home—come
home tonight?”",209926,209966,True
"“You sound like a revival meeting,”",209985,210020,True
“You really do.”,210031,210047,True
“If you will come back——”,210049,210074,True
“All will be forgiven.”,210076,210099,True
"“Yes,”",178743,178749,True
"“We’ll never cast it up to you.
Doss, there are nights when I cannot sleep for thinking of you.”",210207,210303,True
"“And me having the time of my life,”",210305,210341,True
"“Doss, I can’t believe you’re bad. I’ve always said you couldn’t be
bad——”",210367,210441,True
"“I don’t believe I can be,”",210443,210470,True
"“I’m afraid I’m hopelessly
proper. I’ve been sitting here for three hours with Barney Snaith and
he hasn’t even tried to kiss me. I wouldn’t have minded if he had,
Olive.”",210485,210656,True
